domain,direction,source_text,target_text,quality_flags,len_ratio,flag_duplicate,english_score_src,english_score_tgt,fijian_score_src,fijian_score_tgt
legal,en->fj,an office of judge;,valenivolavola ni daunilewa;,,1.4736842105263157,False,0.5,0.0,0.0,0.3333333333333333
legal,en->fj,an office of magistrate or an office in a court created by written law;,valenivolavola ni mataveilewai e ra se valenivolavola ena mataveilewai e tauyavutaki ena lawa tabaki;,,1.4225352112676057,False,0.42857142857142855,0.0,0.0,0.21428571428571427
legal,en->fj,"an office in, or as a member of, a statutory authority; or",valenivolavola ni matabose tuvakaikoya se dua e lewena; se,,1.0,False,0.5,0.0,0.0,0.2222222222222222
legal,en->fj,an office established by written law; “public officer ” means the holder of a public office; “public service ” means the service of the state in a civil capacity but does not include—,valenivolavola e tauyavutaki ena lawa tabaki. “vakailesilesi ena valenivolavola ni lewenivanua” e vakaibalebale vua e dua e vakaitutu ena valenivolavola ni lewenivanua; “veiqaravi ni matanitu” e vakaibalebale ena veiqaravi ni matanitu vei ira na lewenivanua ka sega ni oka kina na—,,1.53551912568306,False,0.3225806451612903,0.0,0.0,0.34146341463414637
legal,en->fj,"except to the extent that this constitution provides otherwise, if a person has vacated an office established under this constitution, the person may, if qualified, again be appointed, elected or otherwise selected to hold the office in accordance with this","vakavo ke duatani na ivakamacala ena yavunivakavulewa qo, ni dua e vakacegu mai na nona itutu ka tauyavutaki ena yavunivakavulewa qo, kevaka e tiko vua na veika e gadrevi ena itutu oya, e rawa vua me taura tale na itutu, se me digitaki me vaka e virikotori ena yavunivakavulewa qo.",,1.093385214007782,False,0.375,0.0,0.0,0.3
legal,en->fj,"the schedule is a part of this constitution, and every use of the expression “this constitution” includes the schedule.","na ikuri e tiki ni yavunivakavulewa qo, kei na veigauna e cavuti kina na “yavunivakavulewa qo” e okati tale ga kina na ikuri.",,1.050420168067227,False,0.5263157894736842,0.0,0.0,0.43478260869565216
legal,en->fj,any person required under any law to take an oath or affirmation of allegiance and office must take the appropriate oath or affirmation set out in the schedule. repeals,"kevaka e dua me vosa bubului se vosa yalayala ena vuku ni dua na valenivolavola me vaka e virikotori ena lawa, e dodonu me bubului se yalayala ena tikina donu e sa vakarautaki ena ikuri ni yavunivakavulewa qo. ----------------------- page ----------------------- bokoci",,1.6011904761904763,False,0.27586206896551724,0.0,0.0,0.25
legal,en->fj,"in this constitution, unless the contrary intention appears, a reference to the holder of an office by the term designating his or her office includes a reference to any person for the time being acting in the office.","e na yavunivakavulewa qo,vakavo ke sega ni salavata na kena inaki, na kena cavuti e dua e taura tiko na itutu e oka kina e dua e taura vakatawa tiko na itutu oya.",,1.3395061728395061,False,0.4473684210526316,0.0,0.0,0.4411764705882353
legal,en->fj,"a person who has been appointed to an office established by this constitution may resign from the office by notice in writing signed by him or her addressed to the person or authority by whom he or she was appointed, and the resignation takes effect—","e dua sa digitaki ena dua na itutu e tauyavutaki e na yavunivakavulewa qo, ena rawa ni kere vakacegu ena nona solia na nona ivola ni kere vakacegu, me sainitaka ka vakauta vua na tamata, se matabose, se tabacakacaka e veidigitaki, ka na vakacegui ena gauna—",,1.028,False,0.4222222222222222,0.0,0.0,0.30434782608695654
legal,en->fj,at the time or on the date specified in the notice; or,e vakamatatataki tu ena ivola ni kere vakacegu; se ni sa ciqoma na ivola o koya e volai vua na ivola; koya ga e muri vei rau.,,2.314814814814815,False,0.5,0.0,0.0,0.2962962962962963
legal,en->fj,a reference in this constitution to a power to remove a person from a public office includes a reference to—,na vakayagataki ni yavunivakavulewa qo me vakacegui e dua e lewena na valenivolavola ni lewenivanua e okati kina na—,,1.0740740740740742,False,0.55,0.0,0.0,0.47368421052631576
legal,en->fj,a power to require the person to retire from office;,kaukauwa me vakaceguya e dua mai na nona itutu;,,1.1063829787234043,False,0.5,0.0,0.0,0.3333333333333333
legal,en->fj,a power to terminate the contract on which the person is employed; or,kaukauwa me vakaceguya na konitaraki ni dua na vakailesilesi; se,,1.078125,False,0.46153846153846156,0.0,0.0,0.4
legal,en->fj,a power not to renew the contract on which the person is employed.,kaukauwa me kua ni tosoi na nona konitaraki e dua na vakailesilesi. ----------------------- page -----------------------,,1.8181818181818181,False,0.46153846153846156,0.0,0.0,0.38461538461538464
legal,en->fj,a reference in this constitution to amending any law (including this constitution) is a reference to—,"ena yavunivakavulewa qo, na kena gadrevi me veisautaki na lawa (oka kina na",,1.3466666666666667,False,0.5,0.0,0.0,0.3076923076923077
legal,en->fj,repealing it with or without replacing it by another law;,bokoci ka sosomitaki se sega ni sosomitaki tale vua e dua tale na lawa;,,1.2456140350877194,False,0.5,0.0,0.0,0.35714285714285715
legal,en->fj,"modifying, varying, revising or altering it by amendment or otherwise;","taracake, veivukiyaki, railesuvi se veisautaki ena kena vakacurumi e so na veisau;",,1.1714285714285715,False,0.2,0.0,0.0,0.16666666666666666
legal,en->fj,suspending its operation; or,bokoca na kena vakayagataki; se,,1.1071428571428572,False,0.0,0.0,0.0,0.2
legal,en->fj,making other provision that is inconsistent with it.,bulia e so tale na lawa e sega ni veiganiti vata.,,1.0612244897959184,False,0.5,0.0,0.0,0.45454545454545453
legal,en->fj,"a person, authority or body upon whom the functions are conferred by this connection with, the performance of those functions.","e dua na tamata, matabose se tabacakacaka e soli vua na itavi ena veiganiti kei na qaravi ni itavi.",,1.2727272727272727,False,0.4,0.0,0.0,0.3684210526315789
legal,en->fj,"a reference in this constitution to the minister in relation to the doing of anything, the participation in any consultation or the receipt of any report is a reference to the minister who, for the time being, has been assigned responsibility for the part of the business of the government relating to the subject matter of the activity concerned. ----------------------- page -----------------------","na ivakamacala ni yavunivakavulewa qo me baleta na veiqaravi ni minisita, na nona vakaitavi ena veitalanoa, se ciqoma na ripote, e vakaibalebale vua na minisita e lesi vua na itavi ni matanitu ena gauna ya.",,1.941747572815534,False,0.5166666666666667,0.0,0.0,0.34285714285714286
legal,en->fj,"unless the contrary intention appears, a reference in this constitution to a minister includes a reference to the minister for the time being acting for and on behalf of the first mentioned minister.","vakavo ke sega ni salavata na kena inaki, na ivakamacala ena yavunivakavulewa qo me baleta e dua na minisita e oka kina na minisita vakatawa ka mai taura vakawawa tiko na itutu qo ena vukuna na minisita.",,1.020100502512563,False,0.5151515151515151,0.0,0.0,0.35135135135135137
legal,en->fj,the prime minister and cabinet ministers;,paraiminisita kei ira na lewe ni boseyaco;,,1.024390243902439,False,0.3333333333333333,0.0,0.0,0.42857142857142855
legal,en->fj,republic of fiji military forces;,tabana ni mataivalu e viti;,,1.2222222222222223,False,0.2,0.0,0.0,0.4
legal,en->fj,fiji police force;,tabana ni ovisa;,,1.125,False,0.0,0.0,0.0,0.3333333333333333
legal,en->fj,fiji corrections service;,tabana ni veivakadodonutaki;,,1.12,False,0.0,0.0,0.0,0.3333333333333333
legal,en->fj,judiciary;,tabana ni mataveilewai;,,2.3,False,0.0,0.0,0.0,0.3333333333333333
legal,en->fj,public service; and,veiqaravi vakamatanitu; kei na,,1.5789473684210527,False,0.3333333333333333,0.0,0.0,0.5
legal,en->fj,"any public office, from any criminal prosecution and from any civil or other liability in any court, tribunal or commission, in any proceeding including any legal, military, disciplinary or professional proceedings and from any order or judgment of any court, tribunal or commission, as a result of any direct or indirect participation, appointment or involvement in the government from december to the date of the first sitting of the first parliament elected after the commencement of this constitution, provided however any such immunity shall not apply to any act or omission that constitutes an offence under sections to , to , to , to , to , and to of the crimes decree (as prescribed in the crimes decree at the date of the commencement of this constitution). ----------------------- page ----------------------- immunity entrenched .—() notwithstanding anything contained in this constitution, this chapter and any immunity granted or continued in this chapter shall not be reviewed, amended, altered, repealed or revoked.","valenivolavola ni lewenivanua, mai na veibeitaki ni basulawa, mai na dua na veileti se ena dua na ka e lavaki mai na mataveilewai, mataveivaqaqai, se matabose ena dua na veilewai, oka kina na veilewai vakalawa, mataivalu, iwalewale ni veitotogitaki, se na veilewai vakacakacaka kei na ivakaro se vakatulewa ni mataveilewai, mataveivaqaqai se matabose, vu mai na nona vakaitavi, digitaki se lewena na matanitu mai na ika ni tiseba, yacova na imatai ni dabe ni imatai ni palimedi, ni sa tauri oti na vakayacori se sega ni vakayacori ka wili me cala vakalawa ena tikina i na , i na , i na , i na , i na , kei na i na ni dikiri ni basulawa (ka vakarautaki ena dikiri ni basulawa ena gauna e tauri kina na yavunivakavulewa qo). ----------------------- page ----------------------- vakadeitaki ni veivagalalataki .—() e dina ni virikotori ena yavunivakavulewa qo, ia na wase qo kei na veivagalalataki e soli se tomani ena wase qo ena sega ni rawa ni raicilesu, veisautaki, vukici, vakadaroi se bokoci.",,1.035175879396985,False,0.34210526315789475,0.037037037037037035,0.0,0.3333333333333333
legal,en->fj,immunity entrenched,vakadeitaki ni veivagalalataki,,1.5789473684210527,False,0.0,0.0,0.0,0.3333333333333333
legal,en->fj,amendment of constitution,veisautaki ni yavunivakavulewa,,1.2,False,0.3333333333333333,0.0,0.0,0.3333333333333333
legal,en->fj,executive and administrative justice,dodonu ni tamata me baleta na vakatulewa ni vakailesilesi ni matanitu kei na vakatulewa ni veiqaravi raraba vakalawa,length_ratio_high,3.2222222222222223,False,0.25,0.0,0.0,0.4444444444444444
legal,en->fj,procedure for amendment,iwalewale ni kena veisautaki,,1.2173913043478262,False,0.3333333333333333,0.0,0.0,0.25
legal,en->fj,amendments before december repeals and transitional,"veisau ena yavunivakavulewa ni se bera na ika ni tiseba, kena idewadewa",,1.392156862745098,False,0.16666666666666666,0.0,0.0,0.25
legal,en->fj,short title and commencement,ulutaga lailai kei na kena itekitekivu,,1.3571428571428572,False,0.25,0.0,0.0,0.3333333333333333
legal,en->fj,interpretation,ivakamacala,,1.2727272727272727,False,0.0,0.0,0.0,0.0
legal,en->fj,"subject to part d of this chapter and other provisions of this constitution, the following written laws are repealed—","kevaka e yalani ena tabana d ni wase qo, kei na so tale na tikina ena",,1.6956521739130435,False,0.42105263157894735,0.0,0.0,0.3125
legal,en->fj,the provision of this section shall be without prejudice to any power conferred by or under this constitution to make provision for the abolition of offices or for the removal from office of persons holding or acting in any office. ----------------------- page -----------------------,na tikina qo e sega ni oka kina na kaukauwa e soli ena yavunivakavulewa qo me vakarautaka na lawa me bokoca e dua na valenivolavola se me vakaceguya e dua na vakailesilesi taura tiko se taura vakatawa e dua na itutu.,,1.3148148148148149,False,0.43902439024390244,0.0,0.0,0.4146341463414634
legal,en->fj,"notwithstanding anything contained in this constitution, until the first sitting of the first parliament elected under this constitution, any function, power or duty that is conferred under this constitution on the constitutional offices commission shall be performed by the prime minister.","e dina ni virikotori ena yavunivakavulewa qo, ia na veiqaravi, kaukauwa se na itavi ni matabose ni valenivolavola ni yavunivakavulewa me na vakayacora tiko na paraiminisita, me yacova na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo.",,1.174089068825911,False,0.3902439024390244,0.0,0.0,0.41025641025641024
legal,en->fj,"for the avoidance of doubt, the members of the constitutional offices commission referred to in section ()(d) and (e) shall only be appointed after the first sitting of the first parliament elected under this constitution, and the constitution offices commission shall not hold any meeting until after the first sitting of the first parliament elected under this constitution.","me kua na lomatarotaro, o ira na lewena na matabose ni valenivolavola ni ni sa oti na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo, kei na matabose ni valenivolavola ni yavunivakavulewa e sega ni dodonu mera bose me yacova ni sa vakayacori oti na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo.",,1.1677018633540373,False,0.3793103448275862,0.0,0.017241379310344827,0.42105263157894735
legal,en->fj,"notwithstanding anything contained in this constitution, sections (), (), (), (), (), (), (), (), () and () shall only take effect from january . fice","e dina ni virikotori ena yavunivakavulewa qo, ia na tikina (), (), (), (), (), (), (), (), () kei na () ena qai taurivaki ena imatai ni janueri, . veika vakailavo",,1.08,False,0.26666666666666666,0.0,0.0,0.2857142857142857
legal,en->fj,executive authority of fiji decree ;,dikiri ni veiliutaki vakamatanitu e viti ;,,1.1666666666666667,False,0.2,0.0,0.0,0.3333333333333333
legal,en->fj,revenue and expenditure decree ;,dikiri ni iyau kei na kena vakayagataki ;,,1.28125,False,0.25,0.0,0.0,0.42857142857142855
legal,en->fj,state services decree ;,dikiri ni veiqaravi vakamatanitu ;,,1.4782608695652173,False,0.0,0.0,0.0,0.25
legal,en->fj,office of the vice-president and succession decree ; and,dikiri ni valenivolavola ni ivukevuke ni peresitedi kei na kena veisosomitaki ; kei na,,1.5357142857142858,False,0.4444444444444444,0.0,0.0,0.5384615384615384
legal,en->fj,"administration of justice decree . office of the president .—() notwithstanding the repeal of the executive authority of fiji decree , the president appointed under the executive authority of fiji decree shall continue to hold office for the term of his or her appointment made under the executive authority of fiji decree , and any re-appointment to the office of the president must be done in accordance with the provisions of this constitution. ----------------------- page -----------------------","dikiri ni veiqaravi raraba ni lawa . valenivolavola ni peresitedi .—() e dina ni sa bokoci na dikiri ni veiliutaki vakamatanitu e viti , me vaka ni a digitaki kina na peresitedi, ena taura tiko ga na itutu vakaperesitedi ena balavu ni gauna e vakarautaki ena dikiri ni veilutaki vakamatanitu e viti , ka kevaka e tosoi na nona veiqaravi me na vakamuria na kena iwalewale e virikotori ena yavunivakavulewa qo.",,1.2254901960784315,False,0.4084507042253521,0.014925373134328358,0.0,0.373134328358209
legal,en->fj,office of the president,valenivolavola ni peresitedi,,1.2173913043478262,False,0.5,0.0,0.0,0.3333333333333333
legal,en->fj,prime minister and ministers,paraiminisita kei na minisita ni boseyaco,,1.4642857142857142,False,0.25,0.0,0.0,0.5
legal,en->fj,public or constitutional officers,vakailesilesi ena valenivolavola ni lewenivanua se na matabose ni valenivolavola ni yavunivakavulewa,length_ratio_high,3.0303030303030303,False,0.0,0.0,0.0,0.3333333333333333
legal,en->fj,"notwithstanding the repeal of the revenue and expenditure decree and the provisions of chapter of this constitution, the revenue and expenditure decree shall continue to be in force until the first sitting of the first parliament under this functions of parliament and speaker .—() notwithstanding the repeal of the laws mentioned in part c of this until the first sitting of the first parliament under this constitution, be performed by the prime minister.","e dina ni sa bokoci na dikiri ni iyau kei na kena vakayagataki kei na veitikina ena wase ni yavunivakavulewa qo, ia na dikiri ni iyau kei na kena vakayagataki na taurivaki tiko me yacova na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo. itavi ni palimedi kei na sipika .—() e dina ni sa bokoci na lawa ena tabana c ni wase qo, ia na itavi me qarava na sipika ena yavunivakavulewa qo, na qarava na paraiminisita me yacova na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo. ----------------------- page -----------------------",,1.2056892778993435,False,0.4861111111111111,0.0,0.0,0.3978494623655914
legal,en->fj,all proceedings in the courts established under the administration of justice decree that had commenced but had not been determined on the date of the commencement of this constitution shall continue as if the provisions of this constitution were in force at their commencement.,"na veilewai ena mataveilewai a tauyavutaki ena dikiri ni veiqaravi raraba ni lawa sa tekivutaki ka se bera ni vakatulewataki ena gauna e taurivaki kina na yavunivakavulewa qo, me na tomani tiko ga me vaka ga e taurivaki mai ena",,1.224669603524229,False,0.4772727272727273,0.025,0.0,0.35
legal,en->fj,made or as may be made between december until the first sitting of the first parliament under this constitution; and,"tauyavutaki se na rawa ni tauyavutaki ena ika ni tiseba, me yacova na isevu ni dabe ni imatai ni palimedi ena yavunivakavulewa qo; kei na",,1.1810344827586208,False,0.45,0.0,0.0,0.4
legal,en->fj,"which are in force and have not been repealed or replaced by another promulgation, decree or declaration or by any subordinate laws made under any such promulgation, decree or declaration (as the case may be), shall continue to be in force in their entirety.","taurivaki tiko mai ka sega ni bokoci se sosomitaki vua e dua tale na poromoliqeti, dikiri se na itukutuku se na lawa veivuke a buli ena poromoliqeti, dikiri se na itukutuku qo, me na tomani tiko ga. ----------------------- page -----------------------",,1.0278884462151394,False,0.3409090909090909,0.02631578947368421,0.0,0.34210526315789475
legal,en->fj,"notwithstanding anything contained in this constitution, sections , a, b, c, and d of the administration of justice decree shall continue in force and shall not be amended, revised, altered or repealed, and the courts established by, or continued in existence under, this constitution shall not have jurisdiction to—","e dina ni virikotori ena yavunivakavulewa qo, na tikina , a, b, c kei na d ni dikiri ni veiqaravi raraba ni lawa me na tomani tiko ga, ka na sega ni rawa ni veisautaki, railesuvi se bokoci, kei na mataveilewai a tauyavutaki se tomani tiko ena yavunivakavulewa qo, e sega ni tu vua na kaukauwa vakalawa me—",,1.0360655737704918,False,0.3541666666666667,0.03508771929824561,0.0,0.43859649122807015
legal,en->fj,"accept, hear or determine any matter for which the jurisdiction of the courts is excluded under the administration of justice decree or under any promulgation, decree, declaration or under any other written law; or","ciqoma, rogoca se vakatulewataka e dua na tikina e sega ni wili kina na veiqaravi ni mataveilewai ena dikiri ni veiqaravi raraba ni lawa ; se ena poromoliqeti, dikiri, itukutuku se ena veilawa tabaki tale e so; se",,1.0046948356807512,False,0.29411764705882354,0.0,0.0,0.2702702702702703
