domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
medical,medical_misc,medical|medical_misc|661c072bc2a1,ocr_txt_bundle::medical_misc,fj,en,fj->en,Na itukutuku e vukea na vuvale me vaka-kira ka vakavakarau.,Information helps families prepare.
medical,dementia_support,medical|dementia_support|301d41cfa3bf,ocr_txt_bundle::dementia_support,fj,en,fj->en,Na veisau ena mona e vakalevutaka na dementia ni sa toso na gauna.,Brain changes worsen dementia over time.
medical,medical_misc,medical|medical_misc|cad847c51a5e,ocr_txt_bundle::medical_misc,fj,en,fj->en,E bibi na kena vakatovotovotaki o ira na marama bukete.,Testing pregnant women is important.
medical,medical_misc,medical|medical_misc|b254909097bc,ocr_txt_bundle::medical_misc,fj,en,fj->en,E levu na tauvimate lailai era na bula vinaka ga e vale ka sega ni gadreva na valenibula.,Most mild cases recover without hospitalisation.
medical,medical_misc,medical|medical_misc|6e051de55bbf,ocr_txt_bundle::medical_misc,fj,en,fj->en,Kakua ni gole ki na vanua era le levu kina na lewenivanua.,Stay away from crowded areas.
medical,medical_misc,medical|medical_misc|6e15bd2b462b,ocr_txt_bundle::medical_misc,fj,en,fj->en,Kakua ni wasea na iyaya ni kana kei ira na tani.,Do not share utensils.
medical,medical_misc,medical|medical_misc|d588f4b901ef,ocr_txt_bundle::medical_misc,fj,en,fj->en,Vakasavasavataka wasoma na vanua e dau tara vakalewelevu.,Disinfect surfaces regularly.
medical,medical_misc,medical|medical_misc|dc919b36250d,ocr_txt_bundle::medical_misc,fj,en,fj->en,Gunuva na wai me levu ena veisiga.,Drink plenty of fluids.
medical,medical_misc,medical|medical_misc|12d3d521412f,ocr_txt_bundle::medical_misc,fj,en,fj->en,Qarai veivuke kevaka e sega ni yali na ivakatakilakila.,Seek help if symptoms persist.
medical,medical_misc,medical|medical_misc|1c4f8d4f94f1,ocr_txt_bundle::medical_misc,fj,en,fj->en,Muria na ivakasala vakavuniwai ka tiko vakatikitiki e vale. (ivakaraitaki 1),Follow medical advice and isolate at home. (sample 1)
medical,anxiety,medical|anxiety|a5c5a6bfce4a,ocr_txt_bundle::anxiety,fj,en,fj->en,Anxiety is a normal human emotion that can feel like changing waves on the ocean.,Na loma taqaya e dua nai vakarau vakayalo e dau yaco vakawasoma ka rawa ni vaka na veisau ni ua ni wasawasa.
medical,anxiety,medical|anxiety|babe2599589c,ocr_txt_bundle::anxiety,fj,en,fj->en,Na loma taqaya e dua nai vakarau vakayalo e dau yaco vakawasoma ka rawa ni vaka na veisau ni ua ni wasawasa.,Anxiety is a normal human emotion that can feel like changing waves on the ocean.
medical,anxiety,medical|anxiety|464424cab454,ocr_txt_bundle::anxiety,fj,en,fj->en,"Anxiety can be described as worry, feeling nervous or feeling uneasy about something.","Na loma taqaya e rawa ni vakamacalataki me vaka na lomaleqa, nuiqawaqawa se nanuma dredre e dua na ka."
medical,anxiety,medical|anxiety|ed75d437dbad,ocr_txt_bundle::anxiety,fj,en,fj->en,"Na loma taqaya e rawa ni vakamacalataki me vaka na lomaleqa, nuiqawaqawa se nanuma dredre e dua na ka.","Anxiety can be described as worry, feeling nervous or feeling uneasy about something."
medical,medical_misc,medical|medical_misc|b9d5a0d7cc29,ocr_txt_bundle::medical_misc,fj,en,fj->en,Many people feel anxious when they face new or unknown situations.,E levu na tamata era dau loma taqaya ni ra sotava na veika vou se veika era sega ni dau kila.
medical,medical_misc,medical|medical_misc|672118781a1c,ocr_txt_bundle::medical_misc,fj,en,fj->en,E levu na tamata era dau loma taqaya ni ra sotava na veika vou se veika era sega ni dau kila.,Many people feel anxious when they face new or unknown situations.
medical,anxiety,medical|anxiety|c657eea53618,ocr_txt_bundle::anxiety,fj,en,fj->en,Sometimes anxiety is helpful because it makes us alert and motivated.,E so na gauna na loma taqaya e dau veivuke ni sa vakayadrati keda ka vakauqeti keda.
medical,anxiety,medical|anxiety|e76f71646365,ocr_txt_bundle::anxiety,fj,en,fj->en,E so na gauna na loma taqaya e dau veivuke ni sa vakayadrati keda ka vakauqeti keda.,Sometimes anxiety is helpful because it makes us alert and motivated.
medical,anxiety,medical|anxiety|16184789b4fe,ocr_txt_bundle::anxiety,fj,en,fj->en,Unhelpful anxiety makes us feel stuck and blinds us to our own strengths.,Na loma taqaya e sega ni veivuke e vakavuna meda taroga tu ka meda sega ni raica na noda kaukauwa vakataki keda.
medical,anxiety,medical|anxiety|7d4c788b3469,ocr_txt_bundle::anxiety,fj,en,fj->en,Na loma taqaya e sega ni veivuke e vakavuna meda taroga tu ka meda sega ni raica na noda kaukauwa vakataki keda.,Unhelpful anxiety makes us feel stuck and blinds us to our own strengths.
medical,medical_misc,medical|medical_misc|9114c469120c,ocr_txt_bundle::medical_misc,fj,en,fj->en,Our heart may beat faster and our chest can feel tight when we are anxious.,Ni da loma taqaya e rawa ni totolo na vadugu ni uto ka tadre na sereda.
medical,medical_misc,medical|medical_misc|9a662aab77ff,ocr_txt_bundle::medical_misc,fj,en,fj->en,Ni da loma taqaya e rawa ni totolo na vadugu ni uto ka tadre na sereda.,Our heart may beat faster and our chest can feel tight when we are anxious.
medical,medical_misc,medical|medical_misc|8b4f64062242,ocr_txt_bundle::medical_misc,fj,en,fj->en,"We may feel sick in the stomach, get headaches or feel dizzy.","E rawa ni da lomaloma ca, mosi na ulu se vakila na matabuto."
medical,medical_misc,medical|medical_misc|b96aa8dfff1a,ocr_txt_bundle::medical_misc,fj,en,fj->en,"E rawa ni da lomaloma ca, mosi na ulu se vakila na matabuto.","We may feel sick in the stomach, get headaches or feel dizzy."
medical,medical_misc,medical|medical_misc|2eb85b0f9482,ocr_txt_bundle::medical_misc,fj,en,fj->en,We might have trouble concentrating and staying focused.,E rawa ni dredre meda vakasamataka vinaka na veika ka sega ni rawarawa meda vakabibitaka e dua na ka.
medical,medical_misc,medical|medical_misc|652fe58b64c4,ocr_txt_bundle::medical_misc,fj,en,fj->en,E rawa ni dredre meda vakasamataka vinaka na veika ka sega ni rawarawa meda vakabibitaka e dua na ka.,We might have trouble concentrating and staying focused.
medical,medical_misc,medical|medical_misc|799b534288c2,ocr_txt_bundle::medical_misc,fj,en,fj->en,We may start avoiding places or situations that make us feel anxious.,E rawa ni da tekivu levea na veivanua se veika eda vakila ni vakavuna na loma taqaya.
medical,medical_misc,medical|medical_misc|75c75012a2c1,ocr_txt_bundle::medical_misc,fj,en,fj->en,E rawa ni da tekivu levea na veivanua se veika eda vakila ni vakavuna na loma taqaya.,We may start avoiding places or situations that make us feel anxious.
medical,medical_misc,medical|medical_misc|c2be6c099d05,ocr_txt_bundle::medical_misc,fj,en,fj->en,We may feel disconnected spiritually and lose our sense of peace.,E rawa ni da vakila ni da yawa vakayalo ka yali na noda yalo vakacegu.
medical,medical_misc,medical|medical_misc|a4b0281a802c,ocr_txt_bundle::medical_misc,fj,en,fj->en,E rawa ni da vakila ni da yawa vakayalo ka yali na noda yalo vakacegu.,We may feel disconnected spiritually and lose our sense of peace.
medical,depression,medical|depression|e4cfbac78586,ocr_txt_bundle::depression,fj,en,fj->en,"Depression is more than feeling sad, stressed or angry for a short time.","Na lomabibi e sivia ga na yalorarawa, lomaocaoca se cudru ena loma ni dua na gauna lekaleka."
medical,depression,medical|depression|e0353f0df62c,ocr_txt_bundle::depression,fj,en,fj->en,"Na lomabibi e sivia ga na yalorarawa, lomaocaoca se cudru ena loma ni dua na gauna lekaleka.","Depression is more than feeling sad, stressed or angry for a short time."
medical,depression,medical|depression|a077400c464f,ocr_txt_bundle::depression,fj,en,fj->en,Depression is feeling stuck with heavy emotions for a long period of time.,Na lomabibi e kena ibalebale ni da tao tu ena veiyalo bibi ena dua na gauna balavu.
medical,depression,medical|depression|506751a52ae1,ocr_txt_bundle::depression,fj,en,fj->en,Na lomabibi e kena ibalebale ni da tao tu ena veiyalo bibi ena dua na gauna balavu.,Depression is feeling stuck with heavy emotions for a long period of time.
medical,medical_misc,medical|medical_misc|67a799325696,ocr_txt_bundle::medical_misc,fj,en,fj->en,Feeling depressed is not a sign of weakness.,Na lomabibi e sega ni kena ibalebale ni da malumalumu.
medical,medical_misc,medical|medical_misc|8d63f5d5a989,ocr_txt_bundle::medical_misc,fj,en,fj->en,Na lomabibi e sega ni kena ibalebale ni da malumalumu.,Feeling depressed is not a sign of weakness.
medical,depression,medical|depression|ce09bdf98ce7,ocr_txt_bundle::depression,fj,en,fj->en,"With the right help, people who experience depression can get better.","Kevaka e soli na veivuke donu, era rawa ni sa bula vinaka tale o ira era lako curuma na lomabibi."
medical,depression,medical|depression|4be55e0d5847,ocr_txt_bundle::depression,fj,en,fj->en,"Kevaka e soli na veivuke donu, era rawa ni sa bula vinaka tale o ira era lako curuma na lomabibi.","With the right help, people who experience depression can get better."
medical,medical_misc,medical|medical_misc|58f7837c8b0a,ocr_txt_bundle::medical_misc,fj,en,fj->en,We may feel unhappy most of the time and lose interest in things we usually enjoy.,E rawa ni da rarawa wasoma ka sega ni taleitaka na veika eda dau taleitaka e liu.
medical,medical_misc,medical|medical_misc|44a1c9e4268e,ocr_txt_bundle::medical_misc,fj,en,fj->en,E rawa ni da rarawa wasoma ka sega ni taleitaka na veika eda dau taleitaka e liu.,We may feel unhappy most of the time and lose interest in things we usually enjoy.
medical,medical_misc,medical|medical_misc|505ac9dc61ba,ocr_txt_bundle::medical_misc,fj,en,fj->en,We may feel tired most of the time and have little energy.,E rawa ni da dau oca wasoma ka sega ni levu na kaukauwa.
medical,medical_misc,medical|medical_misc|e2bba4456801,ocr_txt_bundle::medical_misc,fj,en,fj->en,E rawa ni da dau oca wasoma ka sega ni levu na kaukauwa.,We may feel tired most of the time and have little energy.
medical,medical_misc,medical|medical_misc|a351c8dcb72a,ocr_txt_bundle::medical_misc,fj,en,fj->en,"We might notice changes in our appetite, such as eating too much or too little.",E rawa ni da raica na veisau ni noda kana me vaka na kana vakasivia se kana vakalailai.
medical,medical_misc,medical|medical_misc|e62e0350481e,ocr_txt_bundle::medical_misc,fj,en,fj->en,E rawa ni da raica na veisau ni noda kana me vaka na kana vakasivia se kana vakalailai.,"We might notice changes in our appetite, such as eating too much or too little."
medical,medical_misc,medical|medical_misc|6e95ca0e7b71,ocr_txt_bundle::medical_misc,fj,en,fj->en,We may have negative thoughts about ourselves and others.,E rawa ni tubu mai na nanuma ca me baleta na noda bula kei ira tale eso.
medical,medical_misc,medical|medical_misc|8466fded3556,ocr_txt_bundle::medical_misc,fj,en,fj->en,E rawa ni tubu mai na nanuma ca me baleta na noda bula kei ira tale eso.,We may have negative thoughts about ourselves and others.
medical,medical_misc,medical|medical_misc|8cc892d78125,ocr_txt_bundle::medical_misc,fj,en,fj->en,We may have trouble sleeping and find it hard to get things done.,E rawa ni dredre na moce ka sega ni rawarawa meda qarava na veika eda dodonu me da cakava.
medical,medical_misc,medical|medical_misc|7e184eee1ccd,ocr_txt_bundle::medical_misc,fj,en,fj->en,E rawa ni dredre na moce ka sega ni rawarawa meda qarava na veika eda dodonu me da cakava.,We may have trouble sleeping and find it hard to get things done.
medical,medical_misc,medical|medical_misc|268a2309f74b,ocr_txt_bundle::medical_misc,fj,en,fj->en,"Eating well, sleeping well and being active can improve our mood and wellbeing.","Na kana vakavinaka, moce vinaka kei na dau vakaukauwataki ni yagoda e rawa ni vakavinakataka na noda yalo kei na bula raraba."
medical,medical_misc,medical|medical_misc|d836e1a519c0,ocr_txt_bundle::medical_misc,fj,en,fj->en,"Na kana vakavinaka, moce vinaka kei na dau vakaukauwataki ni yagoda e rawa ni vakavinakataka na noda yalo kei na bula raraba.","Eating well, sleeping well and being active can improve our mood and wellbeing."
medical,medical_misc,medical|medical_misc|062e854ec6e7,ocr_txt_bundle::medical_misc,fj,en,fj->en,Avoiding alcohol and other drugs helps us think clearly about our problems.,Na kena tarovi na gunu yaqona kei na wai gaga ni veivakamatenitaki e vukea na noda vakasama me rairai vinaka kina na sala ni wali ni leqa.
medical,medical_misc,medical|medical_misc|3dc747319fae,ocr_txt_bundle::medical_misc,fj,en,fj->en,Na kena tarovi na gunu yaqona kei na wai gaga ni veivakamatenitaki e vukea na noda vakasama me rairai vinaka kina na sala ni wali ni leqa.,Avoiding alcohol and other drugs helps us think clearly about our problems.
medical,medical_misc,medical|medical_misc|780c3b4806a4,ocr_txt_bundle::medical_misc,fj,en,fj->en,Talking with people we trust can help us feel less alone.,Na veitalanoa kei ira na tamata eda nuitaka e rawa ni vakalailaitaka na noda galili.
medical,medical_misc,medical|medical_misc|935fe938c754,ocr_txt_bundle::medical_misc,fj,en,fj->en,Na veitalanoa kei ira na tamata eda nuitaka e rawa ni vakalailaitaka na noda galili.,Talking with people we trust can help us feel less alone.
medical,medical_misc,medical|medical_misc|ce9ffa0c8e18,ocr_txt_bundle::medical_misc,fj,en,fj->en,"If you have thoughts of harming yourself, seek professional help immediately.","Kevaka o nanuma mo vakaleqai iko, kerea vakatotolo na veivuke mai vei ira na kenadau."
medical,medical_misc,medical|medical_misc|b6fac732777d,ocr_txt_bundle::medical_misc,fj,en,fj->en,"Kevaka o nanuma mo vakaleqai iko, kerea vakatotolo na veivuke mai vei ira na kenadau.","If you have thoughts of harming yourself, seek professional help immediately."
