domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes
definition,fj->en,headword,definition|000699,definition.xlsx::Sheet1,vaka totolo,quickly,wake up,Quickly,,,
definition,fj->en,headword,definition|000354,definition.xlsx::Sheet1,luvequ tagane,sister's son,we are lucky,My son,,,
definition,fj->en,headword,definition|000794,definition.xlsx::Sheet1,vonu,turtle,swim,turtle,,,
definition,fj->en,headword,definition|000722,definition.xlsx::Sheet1,vakamadua-taka,abash,to be guided,embarrass,,,
definition,fj->en,headword,definition|000629,definition.xlsx::Sheet1,tau.tau.vata,even,tau.tau.vata,level together,,,
definition,fj->en,headword,definition|000097,definition.xlsx::Sheet1,daliga,ear,poor,ear,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0006067,Fijian-English_Dictionary.txt,leaves,"as an excellent, durable thatch. no one makes a sage starch powder, or pudding, as in done in",leaves,leaves,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005071,Fijian-English_Dictionary.txt,regular visitors,"to a verandah. often flies in flocks. the grey-backed white eye has a more distinct yellow breast and underparts. qiqi, qiqica v. to roll (ball, metal drum, boat on rollers). qiqica na taya to roll the tyre (as children might do). fijians had no concept of wheels. idiom: qiqi cabe to move by rolling over in pretended sleep, with the purpose of making love to someone",regular visitors,regular visitors,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0007272,Fijian-English_Dictionary.txt,veitube,"(archaic) n., v. formal marriage, to marry. this is an old, properly traditional word used mostly",screaming,YouTube,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002781,Fijian-English_Dictionary.txt,kavitu,"as in lotu kavitu, an american christian sect, seventh day adventists, that retains saturday as",classic,poem,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000189,Fijian-English_Dictionary.txt,gaunisala,the branch in the road (where it divides). na veibasoga ni kawa n. the division of kinship lineage. syn. basaga.,excuse me,road,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005282,Fijian-English_Dictionary.txt,vakararavi,"adj . dependent. vakararavi vei au dependent on me, trusting in me to take care of (person).",emergency,depend on,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000976,Fijian-English_Dictionary.txt,during,"the latter half of the hurricane season (roughly november through april). the wind is thought to be related to some dry skin conditions, and a chapping of the lips.",during,during,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0008403,Fijian-English_Dictionary.txt,waboraki,"v. side-swipe, as with a “haymaker” punch.",diligent,waboraki,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005759,Fijian-English_Dictionary.txt,sausau vuki,"v. to flip over, tumble over.",the call of the wild,turn back,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0005105,Fijian-English_Dictionary.txt,mean,"“that ’s it !”, “right, you are correct”, “you got what you deserved !” (implying the person was warned). qori gona na vuna! there, that is thus the cause ! qori kina! idiom : there !, that’s what you deserve ! qoro, qoroya (or) qorotaka v. to be amazed at (something), to admire greatly ., to stare at and marvel at.",mean,mean,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0008688,Fijian-English_Dictionary.txt,yaka,"n. forest tree to meters, dacrydium nidulum, podocarpaceae, a gymnosperm, branching only at",bowl,Ginger,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002736,Fijian-English_Dictionary.txt,kaunitoni,"n. legendary ship of immigrant lutunasobasoba and degei, probably in s, settling at vuda, then with some of those of this so-called “first landing”, moving on to nakauvadra. these immigrants arrived long after the much earlier, more melanesian settlers.",my beautiful,Kaunitoni,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0001486,Fijian-English_Dictionary.txt,didi,very low tide. di caracara na mati very low tide. sa lala didi na vale. the house is completely empty. didi (or) didivara deaf.,didi,Run,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0007681,Fijian-English_Dictionary.txt,vaka-sisila,"adj . despicable, disgusting, disreputable, usually of behaviour",wake-sleep,myna-like,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0002182,Fijian-English_Dictionary.txt,idini,(eng.) n. engine. idini cavu outboard motor. punts with outboard engines have replaced the sailing,peace,engine,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0004823,Fijian-English_Dictionary.txt,paodi,n. (eng.) pound (weight or brtish money).,frozen,powder,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000789,Fijian-English_Dictionary.txt,cagau,"n. internode (of plant stem, as in bamboo), a space between two or more objects (such as the nodes of a plant-stem). see tagau, togo-na.",obstinate,to fall,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0000349,Fijian-English_Dictionary.txt,root-word,used to express heaviness or importance. (see the following words and expressions.) ena,root-word,root-word,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0004080,Fijian-English_Dictionary.txt,matalila,"thin-faced, haggard..",fluttering,thin,,,
dictionary,fj->en,statement,dictionary|dictionary_parallel_fj2en|0001028,Fijian-English_Dictionary.txt,cilo,"n. (medical) blood in the faeces. cilu, ciluma . v. to pick at, remove one or a few things from inside a pile of them, ""fish around"" for something selectively. syn. (slang., eng.) samarini. cilu, ciluma . v. of birds, bats, to peck at, maturing fruit for example. cina, cinava v. to illuminate, cast light on, usually by lamplight or torch. cina lamp, torch. cina livaliva",Cilo,dawn,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,Sa dre ko Malolo,"[Literal Translation:Malolo is pulling or The sun is setting. (Malolo Island is in the west of Vitilevu Island, off the coast of Nadi).] [Meaning: It may mean that something is coming to an end. It can also mean that time is being wasted in idleness]",I am going to Malolo.,Malolo sank,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,solia na kesuna,[Literal Translation:to turn ones back (in disdain)] [Meaning:To reject an approach or request.],I was lost.,Give his/her box,,,
idiom,fj->en,idiom_literal,idiom|idioms|000035|literal,Fijian Idioms - Copy.txt,kasivita na vale,[Literal Translation:to spit (or simulate) spitting on the house. ] [Meaning:This refers to celebrating the completion of a newly constructed home. This is usually fun filled kava drinking with the home owner as host. The celebration is called ikasiviti ni vale],house and home,Visit the house,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,sa na siri na duamu,[Literal Translation:your legs will get knocked out from under you.] [Meaning: Usually said to a man attracted to a girl that he will fall hopelessly in love.],in the light of the sun,Will wipe your face.,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,vakaseuta na bure ni kadi,[Literal Translation:to scratch into an ants nest] [Meaning:to stir up trouble.],The roof of the house is leaking.,Stir up the house of cards,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,tara-koro,"[Literal Translation:to build/touch village] [Meaning:To gossip together, as an informal group, about people, relatives, news from the villages (koro).]",wave crest,Building a village,,,
idiom,fj->en,idiom_literal,idiom|idioms|000038|literal,Fijian Idioms - Copy.txt,kena na isamu ni dawa,[Literal Translation:S/he has been struck by the projectile] [Meaning:that someone has suffered from someone else’s actions. .],the medicine is not good,The nail of the dawa,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,talai vakatoa,"[Literal Translation:sent on an errand like a chicken. ] [Meaning:Usually said in reference to a child who is slow and unreliable when sent on an errand. (Like a chicken, the child is diverted, losing track of the purpose of the mission.)]",holy spirit,Sent to be butchered,,,
idiom,fj->en,idiom_literal,idiom|idioms|000013|literal,Fijian Idioms - Copy.txt,dau gasa yawa,"[Literal Translation:always wanting something that is inaccessible. ] [Meaning:This is often said of an individual who stays away from home, feeling more comfortable elsewhere]",a lot of gas,Always competes far.,,,
idiom,fj->en,idiom_literal,idiom|idioms|000037|literal,Fijian Idioms - Copy.txt,"kemu isau, sa vuni tu",[Literal Translation:your reward remains concealed] [Meaning:Your reward (success) will come in time.],"certainly, I will help you",Your price is hidden,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,Maqa na leqa! Sa matua na raisi,[Literal Translation:There is no problem! There is rice at hand. It implies that we should not be worried. Everything is okay] [Meaning:],No worries! It's just rice.,No worries! The rice is cooked.,,,
idiom,fj->en,idiom_literal,idiom|idioms|000015|literal,Fijian Idioms - Copy.txt,dramica na vusi,"[Literal Translation:The cat licked it up] [Meaning:that some food or item is so relished / desirable that it disappeared quickly, or something has been stolen secretly.]",dramatic in sounds,Spicy goat,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,tagitagica na yaloka ni mata ni vonu,"[Literal Translation:to cry for/like the eyes of a turtle. (When caught and beached the turtles eyes exude tears, appearing to cry. Those tears are in vain.)] [Meaning:This applies to someone who yearns for what is impossible.]",the price of a fish in the market,The colorful tortoiseshell egg.,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,solisoli vakatoa,"[Literal Translation:give like a rooster (who offers the female some food in the beak and then grabs it back}] [Meaning:Giving and then taking back,]",the sun shines,bribe,,,
idiom,fj->en,idiom_literal,idiom|idioms|000034|literal,Fijian Idioms - Copy.txt,kana yava ni toa,"[Literal Translation:to eat chicken feet] [Meaning:Your authority is effective in your territory (Vanua), but is irrelevant here in this territory. Each can be a chief in his own land. U 1. were ubiubi Literally translated as “to fake the work of cutting grass, weeds, by just knocking vegetation down to lie against the ground.” Meaning: To pretend to work. This idiom may imply that someone is not telling the whole story, that they are concealing some truth. 2. Sega ni ura me sa tei damu . Literally translated as “no prawn just turns red (unless someone has cooked it.” Meaning: Where there is smoke there is fire. The truth will come out. There must be a cause for something to happen, and the truth will be known. V and Y 1. vaka e vidi na ura Literally translated as “like a prawn springing into action.” Meaning: It conveys the notion of something that jumps suddenly into action, as the prawn does. 2. Sa viritaki na kena vatu . Literally translated as “a stone has already been thrown at it.” | It is already decisively rejected. Can also mean that the decision has been made to quit something, such as a game. A child may spit on a stone and throw the stone into the bushes to indicate that he is quitting a game. The notion is that if you found the stone he would be forced to stay 3. veivunauci vaka i Ra kasala . Literally translated as “to give advice as a kasala fish does” Meaning: You are good at giving advice but failing to follow that advice yourself. 4. Sa suasua na yavamu . Literally translated as “Your legs are still wet” This implies that you are new to this place, having just arrived ashore. You are a newcomer here and should not speak with assurance. 6. Yavita dole na mataisau Literally translated as “to club the carpenter prematurely.” | To judge a job prematurely before the work has been completed.]",way to the ocean,Eat the chicken's leg.,,,
idiom,fj->en,idiom_literal,idiom|idioms|000016|literal,Fijian Idioms - Copy.txt,"Dromu na vula, dromu vata kei na kena kalokalo","[Literal Translation:The moon sets and its star sets with it] [Meaning:that the death of one individual can quickly bring on the death of a spouse, close relative or associate.]","Run in the rain, run together with the joy.","The moon sets, setting along with its stars",,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,tala or tala simede,[Literal Translation:to unload cement] [Meaning:It may refer to having sex after long abstinence. (b) vaqara tala Literally translated as to go and unload. Meaning: To look for sexual opportunities. (c) Me laki rawataki ikeri na nomu tala? You are going to try your luck there at having sex?],speak or speak simply,to order or to order cement,,,
idiom,fj->en,idiom_literal,idiom|idioms|000017|literal,Fijian Idioms - Copy.txt,Dua mai keri!,"[Literal Translation:Your turn! (to speak, tell a story, entertain the group). ] [Meaning:This is said by someone, in a pleasant tone, who has just finished telling a yarn]",Come here!,Oh my goodness!,,,
idiom,fj->en,idiom_literal,idiom|idioms|000036|literal,Fijian Idioms - Copy.txt,katakata vakurokava,"[Literal Translation:like a tin pot that heats up quickly (and then cools off very quickly too) quickly] [Meaning: It refers to a persons temperament becoming quickly hot then quickly cold. People may start off some activity with great enthusiasm, but may lose interest]",reliable statement,Scorching hot,,,
idiom,fj->en,idiom_literal,idiom|idioms|000040|literal,Fijian Idioms - Copy.txt,waiwai dilo,[Literal Translation:dilo oil. (The dilo tree has nuts that is used for oil for body massage.)] [Meaning:to sweet-talk someone to get what is wanted.],suddenly go,dilo oil,,,
legal,en->fj,definition,constitution|1(3)(c),constitution - eng.txt,"the state and all persons holding public office must not prefer or advance, by any means, any particular religion, religious denomination, religious belief, or religious practice over another, or over any non-religious belief; and","na matanitu kei ira na kena vakailesilesi ni valenivolavola ni lewenivanua mera kua ni totaka e dua na matalotu, isoqosoqo lotu, se mata vakabauta, oka tale ga kina na vakabauta sega ni yavutaki vakalotu; ka","na state kei na veika kece e tauyavutaka na i valavala ni matanivale me kakua ni veitiu, se veivakalele, e na bilo e dua na lotu, matai ni lotu, ivakadinadina ni lotu, se ivakavakarau ni lotu mai na dua, se mai na dua na ivakavakarau ni veika e sega ni lotu; kei na","Na matanitu kei ira kece na dauveiqaravi ni matanitu e dodonu mera kakua ni digitaka se lavetaka, ena sala cava ga, e dua na lotu duadua ga, na soqosoqo lotu, na vakabauta vakalotu, se na ivalavala vakalotu, me uasivia e dua tale; se me uasivia na dua na vakabauta e sega ni vakalotu; ka",,,
legal,en->fj,definition,constitution|157(14)(b),constitution - eng.txt,"the word “includes” means “includes, but is not limited to”.",vosa na “okati” e vakaibalebale ena “okati ia e sega ni yalani na kena ibalebale”. ----------------------- page -----------------------,"na vosa ""vakava"" e vukivaki ""vakava, ia e sega ni daumaka me yacova"".","Na vosa “includes” e kena ibalebale ni oka vata, ia e sega ni yalani ga kina.",,,
legal,en->fj,definition,constitution|157(2)(h),constitution - eng.txt,an office established by written law; “public officer ” means the holder of a public office; “public service ” means the service of the state in a civil capacity but does not include—,valenivolavola e tauyavutaki ena lawa tabaki. “vakailesilesi ena valenivolavola ni lewenivanua” e vakaibalebale vua e dua e vakaitutu ena valenivolavola ni lewenivanua; “veiqaravi ni matanitu” e vakaibalebale ena veiqaravi ni matanitu vei ira na lewenivanua ka sega ni oka kina na—,sa ofisi e vakarautaki tiko ena lawa e volai; “dau ni veika e vakavunia na veikauyaki ni matanitu” e vulica na nona itavi; “seviseni ni matanitu” e vacava na veika e cakava na matanitu ena ivakarau ni lewenivanua ia e sega ni kauta tiko—,"na cakacaka e tauyavutaki ena lawa volai; ""dauveiqaravi ni matanitu"" e kenai balebale o koya e taura na cakacaka ni matanitu; ""veiqaravi ni matanitu"" e kenai balebale na veiqaravi ni matanitu ena ituvaki vakaitikotiko ia e sega ni okati kina—",,,
legal,en->fj,definition,constitution|157(2)(c),constitution - eng.txt,"service in an office created by, or continued in existence under, this “session”, in relation to parliament, means a sitting of parliament starting when it first meets after a prorogation of parliament or a dissolution of parliament and ending when parliament is next prorogued or parliament is next dissolved; “sentence of imprisonment” does not include a suspended sentence or a sentence of imprisonment with the option of a fine; “sitting”, in relation to parliament, means a period during which parliament is sitting continuously without adjournment, and includes any period during which parliament is in committee; “speaker” means the speaker of parliament; “state” means the republic of fiji; “state of emergency” means a state of emergency proclaimed under chapter ; “state service” means the public service and the disciplined force; “subordinate court” means any court of law established for the state other than the high court, court of appeal, supreme court or a court established by a disciplinary law; “subordinate law” means any instrument made in exercise of a power to make the instrument conferred by an act, and includes regulations, rules, orders, by-laws or declarations; “this constitution” means the constitution of the republic of fiji; and “written law” means an act, decree, promulgation and subordinate law made under those acts, decrees or promulgations. ----------------------- page -----------------------","veiqaravi e tauyavutaki, se veiqaravi e tomani ena yavunivakavulewa qo; “gauna ni bose” ena palimedi, e vakaibalebale ena gauna e dabe kina na palimedi ni oti kena rube se bokoci na palimedi ka qai oti ni sa vakarubeci se sa bokoci tale na palimedi; “tau ni totogi” e sega ni wili kina na veilewai ka vakarubeci se na tau ni totogi kevaka e lavaki me totogi ilavo; “dabe” e na palimedi, e vakaibalebale ena gauna e bose tiko kina na palimedi ka sega ni vakarubeci, ka okati tale ga na gauna e bose kina na komiti ni palimedi; “sipika” e vakaibalebale vua na sipika ni palimedi; “vakamatanitu” e vakaibalebale ena matanitu tugagala o viti; “tikoleqa vakamatanitu” e vakaibalebale ena gauna e tikoleqa kina na matanitu me vaka e vakamacalataki ena wase ; “cakacaka vakamatanitu” e vakaibalebale ena cakacaka vakamatanitu kei na ----------------------- page ----------------------- “mataveilewai lalai tale e so” e vakaibalebale i na dua na mataveilewai tauyavutaki vakalawa e viti ka sega ni oka kina na mataveilewai e cake, mataveilewai ni rogokudru, mataveilewai cecere, se dua tale na mataveilewai ka tauyavutaki vakalawa ena vuku ni veitotogitaki ni ivakarau ni cakacaka; “lawa veivuke” e vakaibalebale ena dua na vakatulewa e vakaturi ena dua na kaukauwa me vakadeitaka na vakatulewa e soli ena lawa tabaki, okati kina na lawasau, lewa, ivakaro, lawatiki se itukutuku; “yavunivakavulewa qo” e vakaibalebale ena yavunivakavulewa ni matanitu tugalala o viti ; kei na ‘lawa tabaki” e vakaibalebale ena lawatu, dikiri, poromoliqeti kei na lawa veivuke e yavutaki mai na lawatu, dikiri kei na poromoliqeti.","na ikota e dua na ofisa e buli koya, se a vakalailaitaki tiko e sota kei, na “vuli”, me baleta na parliament, e kaya na dua na ikota ni parliament e tekivutaka ni a sa tada vakatereki na parliament se dua na kalawa ni parliament ka sa oti ni na kentaki tale na parliament se na kalawa tale na parliament; “vakavota e na vale” e segai me vaka e dua na vakavota e taucoko se e dua na vakavota e na vale e tu vei na ivoli; “ikota”, me baleta na parliament, e kaya na gauna e vakarautaki tiko na parliament e sega ni dokai, ka voli talega kina na gauna e tu na parliament e na komiti; “suka” e kaya na suka ni parliament; “vanua” e kaya na republic of fiji; “vanua ni vakalialiai” e kaya na vanua ni vakalialiai e vakaraitaka e na chapter; “vanua ni veivakauqeti” e kaya na cakacaka ni kominiti kei na veika e taqomaki; “vale vakamatani” e kaya na vale ni lawa e cakacaka kina na vanua e sega ni vale levu, vale ni vakadodonu, vale ni kacewa se oqo na vale e bulia e dua na lawa ni veivakauqeti; “lawa vakamatani” e kaya na ivola e vakaraitaka e na nodra cakacaka na ivola e tu e na ivola, ka voli talega kina na ivakarau, na ivakarau, na ivola, na bula e na laws; “na ivakadinadina ni veika” e kaya na ivakadinadina ni vanua e bulia na republic of fiji; ka “lawa e volai” e kaya na ivola, na ivakatakarakara, na ivakarau, ka me baleta na lawa e bulia e na nodra ivola, na ivakatakarakara se na ivakarau.","cakacaka ena valenivolavola a tauyavutaki, se tomani tikoga ena ruku ni “soqoni” oqo, ni baleta na palimedi, kena ibalebale na soqoni ni palimedi e tekivu ni ra qai soqoni vata tale ni oti na saqati ni palimedi se tatalai ni palimedi ka cava ni sa na qai saqati tale se tatalai tale na palimedi; “ivakaro ni veivesu” e sega ni okati kina na ivakaro ni veivesu e vakatikori se na ivakaro ni veivesu ka tu kina na galala ni sauma na dainivua; “soqoni”, ni baleta na palimedi, kena ibalebale e dua na gauna e soqoni tiko ga kina na palimedi ka sega ni tarovi, ka okati kina na gauna kece e tiko kina na palimedi ena komiti; “daunivosa” kena ibalebale na daunivosa ni palimedi; “matanitu” kena ibalebale na Ripabuliki o Viti; “ituvaki ni leqa tubukoso” kena ibalebale e dua na ituvaki ni leqa tubukoso e kacivaki ena ruku ni wase ni ivola ; “cakacaka ni matanitu” kena ibalebale na cakacaka vakapabuliki kei na mataivalu vakatulewa; “mataveilewai vakalalai” kena ibalebale na mataveilewai e tauyavutaki me baleta na matanitu e duidui mai na Mataveilewai Cokonaki, na Mataveilewai ni Veitarogi Tale, na Mataveilewai Levu Sara se na mataveilewai e tauyavutaki mai na lawa ni veivakarautaki; “lawa ni ruku” kena ibalebale na ivola ni vunau e cakava ena ruku ni kaukauwa me cakava na ivola ni vunau e soli mai na vunau, ka okati kina na veivakarautaki, veivakatulewataki, ivakaro, lawa vakalailai se veivakadaroi; “na Yavu ni Vakavulewa oqo” kena ibalebale na Yavu ni Vakavulewa ni Ripabuliki o Viti; ka “lawa e volai” kena ibalebale na vunau, ivakaro, veivakadaroi kei na lawa ni ruku e cakava ena ruku ni vunau, ivakaro se veivakadaroi oqori.",,,
legal,en->fj,definition,constitution|146(2),constitution - eng.txt,"in this section— “debt charges” means interest, sinking fund charges, amounts due in respect of repayment or amortisation of debt, and other expenditure incurred in connection with the raising of loans on the security of the revenue of the state or the consolidated fund; “eligible service” means service in a public office but does not include service in a naval, military or air force; and “pension benefits” means pensions, compensation, gratuities or other like payments payable to persons in respect of their eligible service or to their spouses, dependents, or personal representatives in respect of that service. ----------------------- page ----------------------- code of conduct","ena tikina qo— “dinau lavaki” kena ibalebale na, tubu, na sausaumi ena tobu e tauyavutaka na matanitu ena inaki ni vakalailaitaki ni saumi ni dinau se na kena saumi na dinau e se bera ni saumi kei na kena voli na iyau maroroi vua na matanitu, na levu ni ilavo dinautaki me saumi lesu kei na so tale na ilavo e vakayagataki ena vakatuburi ni ilavo kerei ena kena maroroi na ilavo ni matanitu se ena tobu ni umailavo cokovata ni matanitu; “veiqaravi e ganita” kena ibalebale na veiqaravi raraba ena valenivolavola ni lewenivanua, sega ni okati kina na veiqaravi ena mataivalu e wai, mataivalu e vanua kei na mataivalu e macawa; kei na “idole ni peniseni” kena ibalebale na ilavo ni vakacegu, ivakayaga, ilavo saumi taumada se so tale na sausaumi e soli vua e dua ena nona veiqaravi se vei ira na watidra, luvedra, se dua ga e matataki koya mai. ----------------------- page ----------------------- ivakarau ni cakacaka","i na vosa oqo— “takaidua ni meca” e tiko kina na nodra sigatoka, na faki ni boko, na i lavo e gadrevi me baleta na voli se na veivakanoi ni meca, kei na i lavo vou e vagalailai me baleta na kena taura na i lavo ena veidigidigi ni veivakabulai ni vutuniyau ni matanitu se na kena lolomi vakavanua; “sevi drau” e anlamu na veika e  cakava ena dua na vanua ni mataveilewai ia e seneqa na veika toka e cakava ena vei turaga ni vuka, meke se air force; ka “vakabulai ni peni” e tiko kina na nodra peni, na veivakacavacava, na veivakasaqa se na i lavo kece e sagai me rawati ena nodra sevi drau se vei ira na nodra watidra, na kena veimatanitu, se na nodra i vakailesoni ina veika e baleta na sevi drau oya. ----------------------- ituvaki ----------------------- ivakarau ni itovo","Ena wase qo—
“sausauni dinau” kena ibalebale na tubu, na sausauni ivurevure ni vakataotaka, na iwiliwili e dodonu me saumi me baleta na saumi lesu se na vakalailaitaki ni dinau, kei na so tale na ivakarau ni dinau e yaco ena veivakatorocaketaki ni dinau e vakadeitaki ena lavo e rawati mai na matanitu se na ituvatuva ni lavo e cokovata;
“itavi veiganiti” kena ibalebale na cakacaka ena cakacaka ni matanitu ia e sega ni okati kina na cakacaka ena mataivalu ni wai, qele, se vakalelewa;
ka “ivurevure ni penisoni” kena ibalebale na penisoni, na saumi ni ka e vakaleqai, na i-solisoli se so tale na iwalewale ni saumi e saumi vei ira na tamata me baleta nodra itavi veiganiti se vei ira nodra daulomani, o ira era vakararavi kina, se nodra daunivunau me baleta na cakacaka o ya.
ivakarau ni itovo",,,
legal,en->fj,legal_clause,constitution|157(2)(a),constitution - eng.txt,a power to make appointments on the promotion or transfer to the office; and,kaukauwa ni veidigitaki me tosocake na itutu se lesi ena valenivolavola; kei na,e dua na kaukauwa me vakaraitaka na tinai se veivoli ki na i vuni; qai,e dua na dodonu ni veilesi e na vuku ni vakanukalevu se veitokitaki ki na itutu;,,,
legal,en->fj,legal_clause,constitution|157(11),constitution - eng.txt,"a power conferred by this constitution to make, grant or issue any instrument (including a proclamation, order, regulation or rule), or to give any direction, includes the power, exercisable in the like manner, to repeal, rescind, revoke, amend or vary the instrument or direction.","na kaukauwa e soli ena yavunivakavulewa qo me buli, vakadonuya se solia e dua na ivola (okati kina na itukutuku ni matanitu, ivakaro, lawasau se lewa) se vakatulewa, e soli tale ga kina na kaukauwa me bokoci, veisautaki na vakatulewa.","e dua na kauwai e solia mai na i tutu ni klokovu ena makawa oqo me cakava, me solia se me tukuna e dua na iyaya (ka uvei, i volopola, i tu ra se i vosa), se me solia e dua na itutu, e caka na kauwai, me dua tale na i gole, me tarova, me toso, se me veisau na iyaya se itutu.","E dua na kaukauwa e soli mai na iVakavulewa oqo me bulia, me solia se me vakaqaqa e dua na ivola ni vakatulewa (oka kina na ivakavuvuli, na ivakaro, na ivakarau ni cakacaka se na vunau), se me solia e dua na veidusimaki, e oka talega kina na kaukauwa, e rawa ni vakayacori ena iwalewale vata ga, me bokoca, me vakasukai lesu, me vakavinakataka se me veisautaka na ivola ni vakatulewa se na veidusimaki oqori.",,,
legal,en->fj,legal_clause,constitution|109(2)(a),constitution - eng.txt,the attorney-general who is to be its chairperson; and,na vunilawa ka kena jemeni; kei na,na tīkina-oto e na nona me vaka na nona i taci; ka,Na Vunilewa Levu ka na kena i-liuliu; kei,,,
legal,en->fj,legal_clause,constitution|95,constitution - eng.txt,appointment of ministers,digitaki ni minisita,soko ni na i veiqaravi,Veilesi ni minita,,,
legal,en->fj,legal_clause,constitution|8(6)(c),constitution - eng.txt,"provides for the extradition, on the order of the high court, of a person from fiji;","vakasavi e dua na tamata e viti, ena vakatulewa ni mataveilewai e cake;","e rawa ni kauti, ena ivakaro ni koro levu, e dua na tamata mai Fiji;","e tuvana na vakalesu mai ni dua na tamata mai Viti, ena vakatulewa ni Mataveilewai Cokonaki;",,,
legal,en->fj,legal_clause,constitution|52(3)(e),constitution - eng.txt,"any office in a state service, including public service and the disciplined force;","na valenivolavola ni matanitu, okati kina na vakailesilesi vakamatanitu, kei na tabana ni veitaqomaki;","naOfisa e in a sevisio ni state, e vakavoliti na sevisio ni bula kei na dabaru ni matanitu;","Na itutu cava ga ena dua na veiqaravi vakamatana, wili kina na veiqaravi raraba kei na veimataivalu ni matanitu;",,,
legal,en->fj,legal_clause,constitution|123(g),constitution - eng.txt,"transparency, including—",cakacaka savasava me vaka na—,"transparent, meke—","macala, oka kina—",,,
legal,en->fj,legal_clause,constitution|124(8),constitution - eng.txt,the members of the commission referred to in subsection ()(d) and (e) hold office for a term of years and are eligible for re-appointment.,na lewenimatabose e vakamacalataki ena wasetiki (d) kei na (e) me na veiqaravi me na yabaki ka rawa ni na digitaki tale me veiqaravi.,na siga ni komiti e vakaraitaki ena ioti ()(d) kei (e) e tu vakalevu me baleta na veiyabaki ni yabaki ka vakarautaki me tauri tale.,E lewe ni komiti ka cavuti ena wase lalai ()(d) kei na (e) era na qarava na nodra itutu ena loma ni vica vata na yabaki ka rawa ni ra lesi tale.,,,
legal,en->fj,legal_clause,constitution|1(5)(e),constitution - eng.txt,rules for the calculation of periods of a person’s lawful presence in fiji for the purpose of determining citizenship;,"na lawa me cakacakataki kina na balavu ni gauna me tiko kina e viti, ena qai vakatautaki kina na soli vua ni ivolatara me lewenivanua;",leka ni vosa me baleta na kena savasava na gauna e tiko kina e dua na tamata e na vanua o viti me baleta na kena vakadeitaki na ituvatuva ni vuravura;,Lawa ni wiliwili ni gauna ni nona tiko vakalawa e dua na tamata e Viti me baleta na kena vakadeitaki na nona lewenivanua.,,,
legal,en->fj,legal_clause,constitution|51,constitution - eng.txt,an international treaty or convention binds the state only after it has been approved by parliament. members of parliament,na veidinadinadinati kei na veimatanitu e vauca na matanitu kevaka sa vakadonui mai na palimedi. ----------------------- page ----------------------- lewenipalimedi,e dua na itukutuku ni vuli se dua na lewa e ba ni parataisi me vaka e sa qai vakaduri na parasa. na iwiliwili ni parataisi,Na veidinadinati ni veimatanitu se konivēsio e vauca na matanitu ni oti ga ni sa vakadonui mai na palimeni. Lewe ni palimeni,,,
legal,en->fj,legal_clause,constitution|166,constitution - eng.txt,prime minister and ministers,paraiminisita kei na minisita ni boseyaco,mācopolitiki kei nā mācopolitiki,Paraiminisita kei na minisita,,,
