domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
definition,definition,definition|000308,definition.xlsx::Sheet1,fj,en,fj->en,"koya, oya","that, there"
definition,definition,definition|000309,definition.xlsx::Sheet1,fj,en,fj->en,kudrukudru,grumbling
definition,definition,definition|000310,definition.xlsx::Sheet1,fj,en,fj->en,kuli,skin
definition,definition,definition|000311,definition.xlsx::Sheet1,fj,en,fj->en,kuli,bark
definition,definition,definition|000312,definition.xlsx::Sheet1,fj,en,fj->en,kuli,bark (n)
definition,definition,definition|000313,definition.xlsx::Sheet1,fj,en,fj->en,kumi,beard
definition,definition,definition|000314,definition.xlsx::Sheet1,fj,en,fj->en,kunea,find
definition,definition,definition|000315,definition.xlsx::Sheet1,fj,en,fj->en,kuro,pot
definition,definition,definition|000316,definition.xlsx::Sheet1,fj,en,fj->en,kutunitana,bedbug
definition,definition,definition|000317,definition.xlsx::Sheet1,fj,en,fj->en,laea,sail
definition,definition,definition|000318,definition.xlsx::Sheet1,fj,en,fj->en,laga,fly
definition,definition,definition|000319,definition.xlsx::Sheet1,fj,en,fj->en,laga sere,sing
definition,definition,definition|000320,definition.xlsx::Sheet1,fj,en,fj->en,lailai,small
definition,definition,definition|000321,definition.xlsx::Sheet1,fj,en,fj->en,lako,go
definition,definition,definition|000322,definition.xlsx::Sheet1,fj,en,fj->en,lako mai,come
definition,definition,definition|000323,definition.xlsx::Sheet1,fj,en,fj->en,lako tani,go away
definition,definition,definition|000324,definition.xlsx::Sheet1,fj,en,fj->en,lali,bell
definition,definition,definition|000325,definition.xlsx::Sheet1,fj,en,fj->en,lali,drum
definition,definition,definition|000326,definition.xlsx::Sheet1,fj,en,fj->en,lase,coral
definition,definition,definition|000327,definition.xlsx::Sheet1,fj,en,fj->en,lawa,net
definition,definition,definition|000328,definition.xlsx::Sheet1,fj,en,fj->en,lawa-vaka,abduct
definition,definition,definition|000329,definition.xlsx::Sheet1,fj,en,fj->en,lekaleka,short
definition,definition,definition|000330,definition.xlsx::Sheet1,fj,en,fj->en,leqa,trouble
definition,definition,definition|000331,definition.xlsx::Sheet1,fj,en,fj->en,lesoni,lesson
definition,definition,definition|000332,definition.xlsx::Sheet1,fj,en,fj->en,lesu,return
definition,definition,definition|000333,definition.xlsx::Sheet1,fj,en,fj->en,lesu mai,"back (be back, come back)"
definition,definition,definition|000334,definition.xlsx::Sheet1,fj,en,fj->en,levu,big
definition,definition,definition|000335,definition.xlsx::Sheet1,fj,en,fj->en,levu,great
definition,definition,definition|000336,definition.xlsx::Sheet1,fj,en,fj->en,lewa,authority
definition,definition,definition|000337,definition.xlsx::Sheet1,fj,en,fj->en,lewenivanua,commoners
definition,definition,definition|000338,definition.xlsx::Sheet1,fj,en,fj->en,liga,arm
definition,definition,definition|000339,definition.xlsx::Sheet1,fj,en,fj->en,liga,hand
definition,definition,definition|000340,definition.xlsx::Sheet1,fj,en,fj->en,lima,five
definition,definition,definition|000341,definition.xlsx::Sheet1,fj,en,fj->en,liwa,blow (wind)
definition,definition,definition|000342,definition.xlsx::Sheet1,fj,en,fj->en,loaloa,black
definition,definition,definition|000343,definition.xlsx::Sheet1,fj,en,fj->en,loli,candy
definition,definition,definition|000344,definition.xlsx::Sheet1,fj,en,fj->en,loma,center
definition,definition,definition|000345,definition.xlsx::Sheet1,fj,en,fj->en,loma,inside
definition,definition,definition|000346,definition.xlsx::Sheet1,fj,en,fj->en,loma-donu,centre
definition,definition,definition|000347,definition.xlsx::Sheet1,fj,en,fj->en,lomana,sorry
definition,definition,definition|000348,definition.xlsx::Sheet1,fj,en,fj->en,lotu,religion
definition,definition,definition|000349,definition.xlsx::Sheet1,fj,en,fj->en,lovo,earth oven
definition,definition,definition|000350,definition.xlsx::Sheet1,fj,en,fj->en,lulu,owl
definition,definition,definition|000351,definition.xlsx::Sheet1,fj,en,fj->en,lululu,handshake
definition,definition,definition|000352,definition.xlsx::Sheet1,fj,en,fj->en,luve-,child (offspring)
definition,definition,definition|000353,definition.xlsx::Sheet1,fj,en,fj->en,luvequ tagane,son
definition,definition,definition|000354,definition.xlsx::Sheet1,fj,en,fj->en,luvequ tagane,sister's son
definition,definition,definition|000355,definition.xlsx::Sheet1,fj,en,fj->en,luvequ yalewa,daughter
definition,definition,definition|000356,definition.xlsx::Sheet1,fj,en,fj->en,luvequ yalewa,sister's daughter
definition,definition,definition|000357,definition.xlsx::Sheet1,fj,en,fj->en,maca,dry
definition,definition,definition|000358,definition.xlsx::Sheet1,fj,en,fj->en,"maca, lala",empty
definition,definition,definition|000359,definition.xlsx::Sheet1,fj,en,fj->en,macala,clear (results)
definition,definition,definition|000360,definition.xlsx::Sheet1,fj,en,fj->en,macawa,week
definition,definition,definition|000361,definition.xlsx::Sheet1,fj,en,fj->en,madrai,bread
definition,definition,definition|000362,definition.xlsx::Sheet1,fj,en,fj->en,madua,bashful
definition,definition,definition|000363,definition.xlsx::Sheet1,fj,en,fj->en,madua,ashamed
definition,definition,definition|000364,definition.xlsx::Sheet1,fj,en,fj->en,mai,"at, from, hither"
definition,definition,definition|000365,definition.xlsx::Sheet1,fj,en,fj->en,mai,from
definition,definition,definition|000366,definition.xlsx::Sheet1,fj,en,fj->en,mai valagi,abroad
definition,definition,definition|000367,definition.xlsx::Sheet1,fj,en,fj->en,maile,mile
definition,definition,definition|000368,definition.xlsx::Sheet1,fj,en,fj->en,makawa,old
definition,definition,definition|000369,definition.xlsx::Sheet1,fj,en,fj->en,makawa,ancient
definition,definition,definition|000370,definition.xlsx::Sheet1,fj,en,fj->en,makete,market
definition,definition,definition|000371,definition.xlsx::Sheet1,fj,en,fj->en,makubuq tagane,daughter's son
definition,definition,definition|000372,definition.xlsx::Sheet1,fj,en,fj->en,makubuqu tagane,son's son
definition,definition,definition|000373,definition.xlsx::Sheet1,fj,en,fj->en,makubuqu yalewa,son's daughter
definition,definition,definition|000374,definition.xlsx::Sheet1,fj,en,fj->en,makubuqu yalewa,daughter's daughter
definition,definition,definition|000375,definition.xlsx::Sheet1,fj,en,fj->en,maliwai,among (persons)
definition,definition,definition|000376,definition.xlsx::Sheet1,fj,en,fj->en,malua,gently
definition,definition,definition|000377,definition.xlsx::Sheet1,fj,en,fj->en,mama,"chew, to"
definition,definition,definition|000378,definition.xlsx::Sheet1,fj,en,fj->en,mamada,light in weight
definition,definition,definition|000379,definition.xlsx::Sheet1,fj,en,fj->en,mamau,full
definition,definition,definition|000380,definition.xlsx::Sheet1,fj,en,fj->en,mana,power
definition,definition,definition|000381,definition.xlsx::Sheet1,fj,en,fj->en,manumanu,animal
definition,definition,definition|000382,definition.xlsx::Sheet1,fj,en,fj->en,manumanu (vuka),bird
definition,definition,definition|000383,definition.xlsx::Sheet1,fj,en,fj->en,maqo,mango
definition,definition,definition|000384,definition.xlsx::Sheet1,fj,en,fj->en,marama,lady
definition,definition,definition|000385,definition.xlsx::Sheet1,fj,en,fj->en,marau,pleasure
definition,definition,definition|000386,definition.xlsx::Sheet1,fj,en,fj->en,marau,happy
definition,definition,definition|000387,definition.xlsx::Sheet1,fj,en,fj->en,masese,matches
definition,definition,definition|000388,definition.xlsx::Sheet1,fj,en,fj->en,masi,tapa
definition,definition,definition|000389,definition.xlsx::Sheet1,fj,en,fj->en,mata,face
definition,definition,definition|000390,definition.xlsx::Sheet1,fj,en,fj->en,mata,eye
definition,definition,definition|000391,definition.xlsx::Sheet1,fj,en,fj->en,mata,ambassador
definition,definition,definition|000392,definition.xlsx::Sheet1,fj,en,fj->en,mata ni vanua,herald
definition,definition,definition|000393,definition.xlsx::Sheet1,fj,en,fj->en,mata.nitu,government
definition,definition,definition|000394,definition.xlsx::Sheet1,fj,en,fj->en,mata.qali,type
definition,definition,definition|000395,definition.xlsx::Sheet1,fj,en,fj->en,matabani,band (military)
definition,definition,definition|000396,definition.xlsx::Sheet1,fj,en,fj->en,mataboko,blind
definition,definition,definition|000397,definition.xlsx::Sheet1,fj,en,fj->en,matai,family head (elected)
definition,definition,definition|000398,definition.xlsx::Sheet1,fj,en,fj->en,matai,smart
definition,definition,definition|000399,definition.xlsx::Sheet1,fj,en,fj->en,matai,carpenter
definition,definition,definition|000400,definition.xlsx::Sheet1,fj,en,fj->en,matai,i first
definition,definition,definition|000401,definition.xlsx::Sheet1,fj,en,fj->en,"matai, mataisau",carpenter
definition,definition,definition|000402,definition.xlsx::Sheet1,fj,en,fj->en,mataka,morning
definition,definition,definition|000403,definition.xlsx::Sheet1,fj,en,fj->en,matanitu,confederacy
definition,definition,definition|000404,definition.xlsx::Sheet1,fj,en,fj->en,matanivanua,"herald, ambassador"
definition,definition,definition|000405,definition.xlsx::Sheet1,fj,en,fj->en,mataniwai,well
definition,definition,definition|000406,definition.xlsx::Sheet1,fj,en,fj->en,matanqali,landowning group
definition,definition,definition|000407,definition.xlsx::Sheet1,fj,en,fj->en,mataqiriqiri,band (musical)
definition,definition,definition|000408,definition.xlsx::Sheet1,fj,en,fj->en,matasawa,beach (landing)
definition,definition,definition|000409,definition.xlsx::Sheet1,fj,en,fj->en,matata,clear (understood)
definition,definition,definition|000410,definition.xlsx::Sheet1,fj,en,fj->en,mate,die
definition,definition,definition|000411,definition.xlsx::Sheet1,fj,en,fj->en,mate,disease
definition,definition,definition|000412,definition.xlsx::Sheet1,fj,en,fj->en,matua,ripe
definition,definition,definition|000413,definition.xlsx::Sheet1,fj,en,fj->en,matua,mature
definition,definition,definition|000414,definition.xlsx::Sheet1,fj,en,fj->en,me,in order to
definition,definition,definition|000415,definition.xlsx::Sheet1,fj,en,fj->en,"me, ni",that (conj.)
definition,definition,definition|000416,definition.xlsx::Sheet1,fj,en,fj->en,meimei,babysitter
definition,definition,definition|000417,definition.xlsx::Sheet1,fj,en,fj->en,meki,dance
definition,definition,definition|000418,definition.xlsx::Sheet1,fj,en,fj->en,miniti,minute
definition,definition,definition|000419,definition.xlsx::Sheet1,fj,en,fj->en,moce,"sleep, goodbye"
definition,definition,definition|000420,definition.xlsx::Sheet1,fj,en,fj->en,moku,hit (usually with a stick)
definition,definition,definition|000421,definition.xlsx::Sheet1,fj,en,fj->en,moku siga,waste time (hit the day)
definition,definition,definition|000422,definition.xlsx::Sheet1,fj,en,fj->en,moli,orange
definition,definition,definition|000423,definition.xlsx::Sheet1,fj,en,fj->en,moli,citrus
definition,definition,definition|000424,definition.xlsx::Sheet1,fj,en,fj->en,momo,wife's mother's brother
definition,definition,definition|000425,definition.xlsx::Sheet1,fj,en,fj->en,momo,husband's mother's brother
definition,definition,definition|000426,definition.xlsx::Sheet1,fj,en,fj->en,momo,father's sister's husband
definition,definition,definition|000427,definition.xlsx::Sheet1,fj,en,fj->en,momo,mother's brother
definition,definition,definition|000428,definition.xlsx::Sheet1,fj,en,fj->en,momo,husband's father's brother
definition,definition,definition|000429,definition.xlsx::Sheet1,fj,en,fj->en,momo,wife's father's brother
definition,definition,definition|000430,definition.xlsx::Sheet1,fj,en,fj->en,mosi,ache
definition,definition,definition|000431,definition.xlsx::Sheet1,fj,en,fj->en,moto,spear
definition,definition,definition|000432,definition.xlsx::Sheet1,fj,en,fj->en,motoka,car (eng.)
definition,definition,definition|000433,definition.xlsx::Sheet1,fj,en,fj->en,motoka,car
definition,definition,definition|000434,definition.xlsx::Sheet1,fj,en,fj->en,motu,spear
definition,definition,definition|000435,definition.xlsx::Sheet1,fj,en,fj->en,mua,sailor
definition,definition,definition|000436,definition.xlsx::Sheet1,fj,en,fj->en,mudre,breeze
definition,definition,definition|000437,definition.xlsx::Sheet1,fj,en,fj->en,muni,nd person plural
definition,definition,definition|000438,definition.xlsx::Sheet1,fj,en,fj->en,musuka,break
definition,definition,definition|000439,definition.xlsx::Sheet1,fj,en,fj->en,na,any (a quantity of)
definition,definition,definition|000440,definition.xlsx::Sheet1,fj,en,fj->en,na,will
definition,definition,definition|000441,definition.xlsx::Sheet1,fj,en,fj->en,na,marker for common nouns
definition,definition,definition|000442,definition.xlsx::Sheet1,fj,en,fj->en,na,rd person singular
definition,definition,definition|000443,definition.xlsx::Sheet1,fj,en,fj->en,na cava oqo,what is this
definition,definition,definition|000444,definition.xlsx::Sheet1,fj,en,fj->en,"na, a",the
definition,definition,definition|000445,definition.xlsx::Sheet1,fj,en,fj->en,nabugoqu tagane,husband's father
definition,definition,definition|000446,definition.xlsx::Sheet1,fj,en,fj->en,nabugoqu tagane,wife's father
definition,definition,definition|000447,definition.xlsx::Sheet1,fj,en,fj->en,nabugoqu yalewa,husband's mother
definition,definition,definition|000448,definition.xlsx::Sheet1,fj,en,fj->en,nabugoqu yalewa,wife's mother
definition,definition,definition|000449,definition.xlsx::Sheet1,fj,en,fj->en,naica,when?
definition,definition,definition|000450,definition.xlsx::Sheet1,fj,en,fj->en,namu,mosquito
definition,definition,definition|000451,definition.xlsx::Sheet1,fj,en,fj->en,nana,mother
definition,definition,definition|000452,definition.xlsx::Sheet1,fj,en,fj->en,nana lailai,mother's younger sister
definition,definition,definition|000453,definition.xlsx::Sheet1,fj,en,fj->en,nana lailai,father's younger brother's wife
definition,definition,definition|000454,definition.xlsx::Sheet1,fj,en,fj->en,nana levu,father's elder brother's wife
definition,definition,definition|000455,definition.xlsx::Sheet1,fj,en,fj->en,nana levu,mother's elder sister
definition,definition,definition|000456,definition.xlsx::Sheet1,fj,en,fj->en,nanoa,yesterday
definition,definition,definition|000457,definition.xlsx::Sheet1,fj,en,fj->en,nanuma,think
definition,definition,definition|000458,definition.xlsx::Sheet1,fj,en,fj->en,nei,father's sister
definition,definition,definition|000459,definition.xlsx::Sheet1,fj,en,fj->en,nei,mother's brother's wife
definition,definition,definition|000460,definition.xlsx::Sheet1,fj,en,fj->en,nei,wife's mother's sister
definition,definition,definition|000461,definition.xlsx::Sheet1,fj,en,fj->en,nei,husband's mother's sister
definition,definition,definition|000462,definition.xlsx::Sheet1,fj,en,fj->en,nei,aunt
definition,definition,definition|000463,definition.xlsx::Sheet1,fj,en,fj->en,nei,husband's father's sister
definition,definition,definition|000464,definition.xlsx::Sheet1,fj,en,fj->en,nei,wife's father's sister
definition,definition,definition|000465,definition.xlsx::Sheet1,fj,en,fj->en,ni,for
definition,definition,definition|000466,definition.xlsx::Sheet1,fj,en,fj->en,ni,nd person plural (oni)
definition,definition,definition|000467,definition.xlsx::Sheet1,fj,en,fj->en,ni,when (conj.)
definition,definition,definition|000468,definition.xlsx::Sheet1,fj,en,fj->en,ni mataka,tomorrow
definition,definition,definition|000469,definition.xlsx::Sheet1,fj,en,fj->en,ni sa moce,goodbye
definition,definition,definition|000470,definition.xlsx::Sheet1,fj,en,fj->en,ni sa yadra,good morning
definition,definition,definition|000471,definition.xlsx::Sheet1,fj,en,fj->en,"ni, nei",of
definition,definition,definition|000472,definition.xlsx::Sheet1,fj,en,fj->en,nikua,today
definition,definition,definition|000473,definition.xlsx::Sheet1,fj,en,fj->en,nima,"bail, to"
definition,definition,definition|000474,definition.xlsx::Sheet1,fj,en,fj->en,nimataka,tomorrow
definition,definition,definition|000475,definition.xlsx::Sheet1,fj,en,fj->en,nimima,bailer
definition,definition,definition|000476,definition.xlsx::Sheet1,fj,en,fj->en,"niu, bu",coconut
definition,definition,definition|000477,definition.xlsx::Sheet1,fj,en,fj->en,niusi.veva,newspaper
definition,definition,definition|000478,definition.xlsx::Sheet1,fj,en,fj->en,noqu daku tagane,husband's brother
definition,definition,definition|000479,definition.xlsx::Sheet1,fj,en,fj->en,noqu daku yalewa,husband's sister
definition,definition,definition|000480,definition.xlsx::Sheet1,fj,en,fj->en,noqu veitabuki tagane,husband's sister's husband
definition,definition,definition|000481,definition.xlsx::Sheet1,fj,en,fj->en,noqu veitabuki yalewa,wife's brother's wife
definition,definition,definition|000482,definition.xlsx::Sheet1,fj,en,fj->en,"noti, ilavo pepa",banknote
definition,definition,definition|000483,definition.xlsx::Sheet1,fj,en,fj->en,nui.taka,hope
definition,definition,definition|000484,definition.xlsx::Sheet1,fj,en,fj->en,nuku,sand
definition,definition,definition|000485,definition.xlsx::Sheet1,fj,en,fj->en,o,marker for proper nouns (ko)
definition,definition,definition|000486,definition.xlsx::Sheet1,fj,en,fj->en,oca,tired
definition,definition,definition|000487,definition.xlsx::Sheet1,fj,en,fj->en,ogavae,thigh
definition,definition,definition|000488,definition.xlsx::Sheet1,fj,en,fj->en,oiau,contraction of ko i au
definition,definition,definition|000489,definition.xlsx::Sheet1,fj,en,fj->en,oni,nd person plural
definition,definition,definition|000490,definition.xlsx::Sheet1,fj,en,fj->en,ono,six
definition,definition,definition|000491,definition.xlsx::Sheet1,fj,en,fj->en,oqo,this
definition,definition,definition|000492,definition.xlsx::Sheet1,fj,en,fj->en,oqo,"here, this"
definition,definition,definition|000493,definition.xlsx::Sheet1,fj,en,fj->en,oqori,"there, that"
definition,definition,definition|000494,definition.xlsx::Sheet1,fj,en,fj->en,"oqori, oya",that (adj.)
definition,definition,definition|000495,definition.xlsx::Sheet1,fj,en,fj->en,ose,horse
definition,definition,definition|000496,definition.xlsx::Sheet1,fj,en,fj->en,"osooso, ogaoga",busy
definition,definition,definition|000497,definition.xlsx::Sheet1,fj,en,fj->en,otela,hotel
definition,definition,definition|000498,definition.xlsx::Sheet1,fj,en,fj->en,"otela, icili",accommodation
definition,definition,definition|000499,definition.xlsx::Sheet1,fj,en,fj->en,oti,finished
definition,definition,definition|000500,definition.xlsx::Sheet1,fj,en,fj->en,oti,after (wards)
definition,definition,definition|000501,definition.xlsx::Sheet1,fj,en,fj->en,ou,cloud
definition,definition,definition|000502,definition.xlsx::Sheet1,fj,en,fj->en,pea,avocado
definition,definition,definition|000503,definition.xlsx::Sheet1,fj,en,fj->en,"peipei, gonedramidrami",baby
definition,definition,definition|000504,definition.xlsx::Sheet1,fj,en,fj->en,peni,pen (eng.)
definition,definition,definition|000505,definition.xlsx::Sheet1,fj,en,fj->en,peni,penny
definition,definition,definition|000506,definition.xlsx::Sheet1,fj,en,fj->en,polo,ball
definition,definition,definition|000507,definition.xlsx::Sheet1,fj,en,fj->en,positovesi,post office
definition,definition,definition|000508,definition.xlsx::Sheet1,fj,en,fj->en,pusi,cat
definition,definition,definition|000509,definition.xlsx::Sheet1,fj,en,fj->en,qalo,swim
definition,definition,definition|000510,definition.xlsx::Sheet1,fj,en,fj->en,"qarauna, maroroya",care
definition,definition,definition|000511,definition.xlsx::Sheet1,fj,en,fj->en,qaravatu,cave
definition,definition,definition|000512,definition.xlsx::Sheet1,fj,en,fj->en,qase,old person
definition,definition,definition|000513,definition.xlsx::Sheet1,fj,en,fj->en,qase ni vuli,school teacher
definition,definition,definition|000514,definition.xlsx::Sheet1,fj,en,fj->en,qasi ni vuli,teacher
definition,definition,definition|000515,definition.xlsx::Sheet1,fj,en,fj->en,qasikalolo,ant
definition,definition,definition|000516,definition.xlsx::Sheet1,fj,en,fj->en,qato,bracelet
definition,definition,definition|000517,definition.xlsx::Sheet1,fj,en,fj->en,qele,earth
definition,definition,definition|000518,definition.xlsx::Sheet1,fj,en,fj->en,"qele, vanua",land
definition,definition,definition|000519,definition.xlsx::Sheet1,fj,en,fj->en,qito,"play, recreate"
definition,definition,definition|000520,definition.xlsx::Sheet1,fj,en,fj->en,qoli,fish with nets
definition,definition,definition|000521,definition.xlsx::Sheet1,fj,en,fj->en,qoroya,admire
definition,definition,definition|000522,definition.xlsx::Sheet1,fj,en,fj->en,qu,st person singular
definition,definition,definition|000523,definition.xlsx::Sheet1,fj,en,fj->en,ra,down
definition,definition,definition|000524,definition.xlsx::Sheet1,fj,en,fj->en,raica,see
definition,definition,definition|000525,definition.xlsx::Sheet1,fj,en,fj->en,ramase,bright
definition,definition,definition|000526,definition.xlsx::Sheet1,fj,en,fj->en,ramusu,broken (bone)
definition,definition,definition|000527,definition.xlsx::Sheet1,fj,en,fj->en,rara,village green
definition,definition,definition|000528,definition.xlsx::Sheet1,fj,en,fj->en,raraba,wide
definition,definition,definition|000529,definition.xlsx::Sheet1,fj,en,fj->en,rarawa,unhappiness
definition,definition,definition|000530,definition.xlsx::Sheet1,fj,en,fj->en,"rau, ratou, era, ra, ira",they
definition,definition,definition|000531,definition.xlsx::Sheet1,fj,en,fj->en,rauta,enough
definition,definition,definition|000532,definition.xlsx::Sheet1,fj,en,fj->en,rauta,about (approx)
definition,definition,definition|000533,definition.xlsx::Sheet1,fj,en,fj->en,ravi-ta,against (lean against)
definition,definition,definition|000534,definition.xlsx::Sheet1,fj,en,fj->en,rawa,able
definition,definition,definition|000535,definition.xlsx::Sheet1,fj,en,fj->en,rawa,possible
definition,definition,definition|000536,definition.xlsx::Sheet1,fj,en,fj->en,rawa.rawa,easy
definition,definition,definition|000537,definition.xlsx::Sheet1,fj,en,fj->en,rere,afraid
definition,definition,definition|000538,definition.xlsx::Sheet1,fj,en,fj->en,rerevaka,afraid of
definition,definition,definition|000539,definition.xlsx::Sheet1,fj,en,fj->en,rogoca,hear
definition,definition,definition|000540,definition.xlsx::Sheet1,fj,en,fj->en,"rokete, boro",chilli
definition,definition,definition|000541,definition.xlsx::Sheet1,fj,en,fj->en,roqo-ta,carry in arms
definition,definition,definition|000542,definition.xlsx::Sheet1,fj,en,fj->en,rourou,eatible greens
definition,definition,definition|000543,definition.xlsx::Sheet1,fj,en,fj->en,rua,two
definition,definition,definition|000544,definition.xlsx::Sheet1,fj,en,fj->en,ruarua,both
definition,definition,definition|000545,definition.xlsx::Sheet1,fj,en,fj->en,ruasagavulu,twenty
definition,definition,definition|000546,definition.xlsx::Sheet1,fj,en,fj->en,rui,too much
definition,definition,definition|000547,definition.xlsx::Sheet1,fj,en,fj->en,rumu,room
definition,definition,definition|000548,definition.xlsx::Sheet1,fj,en,fj->en,sa,verbal particle
definition,definition,definition|000549,definition.xlsx::Sheet1,fj,en,fj->en,sa bula,"good day, hello"
definition,definition,definition|000550,definition.xlsx::Sheet1,fj,en,fj->en,sa vakaisini,abased
definition,definition,definition|000551,definition.xlsx::Sheet1,fj,en,fj->en,saka,sir
definition,definition,definition|000552,definition.xlsx::Sheet1,fj,en,fj->en,saka,"sir, madam"
definition,definition,definition|000553,definition.xlsx::Sheet1,fj,en,fj->en,"sala, gauni.sala",road
definition,definition,definition|000554,definition.xlsx::Sheet1,fj,en,fj->en,"sala, gaunisala","path, track, road"
definition,definition,definition|000555,definition.xlsx::Sheet1,fj,en,fj->en,saqa,boiled
definition,definition,definition|000556,definition.xlsx::Sheet1,fj,en,fj->en,saqata,against (be against)
definition,definition,definition|000557,definition.xlsx::Sheet1,fj,en,fj->en,sara,very
definition,definition,definition|000558,definition.xlsx::Sheet1,fj,en,fj->en,"saulailai, saurawarawa",cheap
definition,definition,definition|000559,definition.xlsx::Sheet1,fj,en,fj->en,sauma,answer (v)
definition,definition,definition|000560,definition.xlsx::Sheet1,fj,en,fj->en,savata,wash
definition,definition,definition|000561,definition.xlsx::Sheet1,fj,en,fj->en,savata,clean
definition,definition,definition|000562,definition.xlsx::Sheet1,fj,en,fj->en,se,or
definition,definition,definition|000563,definition.xlsx::Sheet1,fj,en,fj->en,se,whether
definition,definition,definition|000564,definition.xlsx::Sheet1,fj,en,fj->en,se qai vuli,beginner
definition,definition,definition|000565,definition.xlsx::Sheet1,fj,en,fj->en,sede,cent
definition,definition,definition|000566,definition.xlsx::Sheet1,fj,en,fj->en,sega,no
definition,definition,definition|000567,definition.xlsx::Sheet1,fj,en,fj->en,sega ni,not
definition,definition,definition|000568,definition.xlsx::Sheet1,fj,en,fj->en,segai,no
definition,definition,definition|000569,definition.xlsx::Sheet1,fj,en,fj->en,sele,knife
definition,definition,definition|000570,definition.xlsx::Sheet1,fj,en,fj->en,senikau,flower
definition,definition,definition|000571,definition.xlsx::Sheet1,fj,en,fj->en,sere,chest
definition,definition,definition|000572,definition.xlsx::Sheet1,fj,en,fj->en,sevusevu,formal presentation
definition,definition,definition|000573,definition.xlsx::Sheet1,fj,en,fj->en,siga,day
definition,definition,definition|000574,definition.xlsx::Sheet1,fj,en,fj->en,siga,sunny
definition,definition,definition|000575,definition.xlsx::Sheet1,fj,en,fj->en,siga.levu,noon
definition,definition,definition|000576,definition.xlsx::Sheet1,fj,en,fj->en,sigaanisucu,birthday
definition,definition,definition|000577,definition.xlsx::Sheet1,fj,en,fj->en,sigalevu,afternoon
definition,definition,definition|000578,definition.xlsx::Sheet1,fj,en,fj->en,"sili, sisili",bathe
definition,definition,definition|000579,definition.xlsx::Sheet1,fj,en,fj->en,sisili,bathe
definition,definition,definition|000580,definition.xlsx::Sheet1,fj,en,fj->en,sitoa,store
definition,definition,definition|000581,definition.xlsx::Sheet1,fj,en,fj->en,sitoa,shop
definition,definition,definition|000582,definition.xlsx::Sheet1,fj,en,fj->en,sitoa no ivola,bookshop
definition,definition,definition|000583,definition.xlsx::Sheet1,fj,en,fj->en,siwa,fish with line
definition,definition,definition|000584,definition.xlsx::Sheet1,fj,en,fj->en,"siwa, qoli",fish (v.)
definition,definition,definition|000585,definition.xlsx::Sheet1,fj,en,fj->en,so,some
definition,definition,definition|000586,definition.xlsx::Sheet1,fj,en,fj->en,sogota,close (v.)
definition,definition,definition|000587,definition.xlsx::Sheet1,fj,en,fj->en,soko,beam
definition,definition,definition|000588,definition.xlsx::Sheet1,fj,en,fj->en,soko,sail (v.)
definition,definition,definition|000589,definition.xlsx::Sheet1,fj,en,fj->en,solia,give
definition,definition,definition|000590,definition.xlsx::Sheet1,fj,en,fj->en,soro,apology (ceremonial act of)
definition,definition,definition|000591,definition.xlsx::Sheet1,fj,en,fj->en,sote,shirt
definition,definition,definition|000592,definition.xlsx::Sheet1,fj,en,fj->en,sovu,soap
definition,definition,definition|000593,definition.xlsx::Sheet1,fj,en,fj->en,sua.sua,wet
definition,definition,definition|000594,definition.xlsx::Sheet1,fj,en,fj->en,sucu,born
definition,definition,definition|000595,definition.xlsx::Sheet1,fj,en,fj->en,sucu,breast
definition,definition,definition|000596,definition.xlsx::Sheet1,fj,en,fj->en,sucuna,mammae
definition,definition,definition|000597,definition.xlsx::Sheet1,fj,en,fj->en,suka,sugar
definition,definition,definition|000598,definition.xlsx::Sheet1,fj,en,fj->en,sulu,sarong
definition,definition,definition|000599,definition.xlsx::Sheet1,fj,en,fj->en,tabana,branch
definition,definition,definition|000600,definition.xlsx::Sheet1,fj,en,fj->en,tabu,forbidden
definition,definition,definition|000601,definition.xlsx::Sheet1,fj,en,fj->en,tabu,"sacred, forbidden"
definition,definition,definition|000602,definition.xlsx::Sheet1,fj,en,fj->en,tabua,whale's tooth
definition,definition,definition|000603,definition.xlsx::Sheet1,fj,en,fj->en,tabua,whaleæs tooth
definition,definition,definition|000604,definition.xlsx::Sheet1,fj,en,fj->en,taci-,brother
definition,definition,definition|000605,definition.xlsx::Sheet1,fj,en,fj->en,taciqu tagane,younger brother
definition,definition,definition|000606,definition.xlsx::Sheet1,fj,en,fj->en,taciqu yalewa,younger sister
definition,definition,definition|000607,definition.xlsx::Sheet1,fj,en,fj->en,tagane,man
definition,definition,definition|000608,definition.xlsx::Sheet1,fj,en,fj->en,tagica,cry
definition,definition,definition|000609,definition.xlsx::Sheet1,fj,en,fj->en,takoso-va,across (go across)
definition,definition,definition|000610,definition.xlsx::Sheet1,fj,en,fj->en,tale,again
definition,definition,definition|000611,definition.xlsx::Sheet1,fj,en,fj->en,tale ga,also
definition,definition,definition|000612,definition.xlsx::Sheet1,fj,en,fj->en,tama,father
definition,definition,definition|000613,definition.xlsx::Sheet1,fj,en,fj->en,tamanibulumakau,bull
definition,definition,definition|000614,definition.xlsx::Sheet1,fj,en,fj->en,tamata,person
definition,definition,definition|000615,definition.xlsx::Sheet1,fj,en,fj->en,tani,away
definition,definition,definition|000616,definition.xlsx::Sheet1,fj,en,fj->en,tanoa,bowl
