domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
legal,constitution,constitution|109(8),constitution - eng.txt,en,fj,en->fj,"the authority, functions and responsibilities of the commission shall be prescribed by written law, and a written law may make further provisions for the commission.","na kaukauwa, kei na itavi ni matabose e yavutaki ena lawa tabaki ka na rawa tale ga ni vakarautaki ena lawa tabaki na ikuri ni itavi ni matabose."
legal,constitution,constitution|109(8)(a),constitution - eng.txt,en,fj,en->fj,institute and conduct criminal proceedings;,tekivutaka ka qarava na veilewai ni basulawa;
legal,constitution,constitution|109(8)(b),constitution - eng.txt,en,fj,en->fj,take over criminal proceedings that have been instituted by another person or authority (except proceedings instituted by the fiji independent commission against corruption); ----------------------- page -----------------------,qarava na veilewai ni basulawa sa tekivuna e dua se dua tale na matabose se tabacakacaka (vakavo na kisi eratou qarava na matabose tuvakaikoya me valuta na cakacaka butobuto);
legal,constitution,constitution|109(8)(c),constitution - eng.txt,en,fj,en->fj,"discontinue, at any stage before judgment is delivered, criminal proceedings instituted or conducted by the director of public prosecutions or another person or authority (except proceedings instituted or conducted by the fiji independent commission against corruption); and",muduka ni se bera ni tau na lewa e dua na kisi ni basulawa e tekivutaka se valataka tiko na daireketa ni veibeitaki ni matanitu se dua na tamata se matabose se tabacakacaka (vakavo na veilewai eratou qarava na matabose tuvakaikoya me valuta na cakacaka butobuto); kei na
legal,constitution,constitution|109(8)(d),constitution - eng.txt,en,fj,en->fj,intervene in proceedings that raise a question of public interest that may affect the conduct of criminal proceedings or criminal investigations.,"curubotea na veilewai e rawa ni vakavu taro vei ira na lewenivanua, ka rawa ni vakaleqa na veilewai ni basulawa se veivaqaqai ni basulawa. ----------------------- page -----------------------"
legal,constitution,constitution|109(9),constitution - eng.txt,en,fj,en->fj,"a written law shall provide the commission with the jurisdiction, authority and powers to receive and investigate complaints against permanent secretaries and all persons holding a public office.",na lawa tabaki ena solia vua na matabose na lewa kei na kaukauwa me ciqoma ka vaqaqa na kudru me baleta na vunivola tudei ni matanitu kei na vakailesilesi ni valenivolavola ni lewenivanua.
legal,constitution,constitution|109(9)(a),constitution - eng.txt,en,fj,en->fj,the public service commission—against any permanent secretary; or,matabose ni veiqaravi vakamatanitu–vua e dua na vunivola tudei; se
legal,constitution,constitution|109(9)(b),constitution - eng.txt,en,fj,en->fj,"a permanent secretary, the solicitor-general, the director of public prosecutions or the secretary-general to parliament—against any person employed in their respective ministries or offices.","vunivola tudei, daunilawa levu, daireketa ni veibeitaki ni matanitu, se vunivola levu ni palimedi—vua e dua na vakailesilesi ena nona tabacakacaka se valenivolavola."
legal,constitution,constitution|11,constitution - eng.txt,en,fj,en->fj,freedom from cruel and degrading treatment,galala mai na veivakalolomataki kei na itovo lolovira
legal,constitution,constitution|110,constitution - eng.txt,en,fj,en->fj,term of office,gauna ni veiqaravi
legal,constitution,constitution|111,constitution - eng.txt,en,fj,en->fj,removal of chief justice and president of the court of appeal for cause,vu ni vakacegui ni navosavakadua kei na peresitedi ni mataveilewai ni rogokudru
legal,constitution,constitution|112,constitution - eng.txt,en,fj,en->fj,removal of judicial officers for cause,vu ni vakacegui ni vakailesilesi ni mataveilewai
legal,constitution,constitution|113,constitution - eng.txt,en,fj,en->fj,remuneration of judicial officers,isau ni vakailesilesi ni mataveilewai
legal,constitution,constitution|114,constitution - eng.txt,en,fj,en->fj,independent legal services commission,matabose ni lawa tuvakaikoya
legal,constitution,constitution|115,constitution - eng.txt,en,fj,en->fj,fiji independent commission against corruption,matabose tuvakaikoya e valuta na cakacaka butobuto
legal,constitution,constitution|116,constitution - eng.txt,en,fj,en->fj,solicitor-general,daunilawa levu
legal,constitution,constitution|117,constitution - eng.txt,en,fj,en->fj,director of public prosecutions,daireketa ni veibeitaki ni matanitu
legal,constitution,constitution|118,constitution - eng.txt,en,fj,en->fj,legal aid commission,matabose ni veivuke vakalawa
legal,constitution,constitution|119,constitution - eng.txt,en,fj,en->fj,mercy commission,matabose ni veivosoti
legal,constitution,constitution|12,constitution - eng.txt,en,fj,en->fj,freedom from unreasonable search and seizure,galala mai na veivakasaqarai kei na veivesu vakailoa
legal,constitution,constitution|120,constitution - eng.txt,en,fj,en->fj,public service disciplinary tribunal,mataveivaqaqai ni kudru ni cakacaka vakamatanitu
legal,constitution,constitution|121,constitution - eng.txt,en,fj,en->fj,accountability and transparency commission,matabose ni veiqaravi vakadodonu kei na veiqaravi savasava
legal,constitution,constitution|122,constitution - eng.txt,en,fj,en->fj,"nothing in this chapter affects the continuance of a person in an office for which this chapter makes provision for, under an appointment made before the commencement of this constitution. ----------------------- page ----------------------- values and principles",na wase qo ena sega ni vakaleqa na itutu e virikotori ena wase qo ka sa tawani tiko mai ni bera ni vakayagataki na yavunivakavulewa qo. ----------------------- page ----------------------- veika me vakabibitaki ka rokovi
legal,constitution,constitution|123,constitution - eng.txt,en,fj,en->fj,the values and principles of state service include—,na veika me vakabibitaki ka rokovi ena veiqaravi vakamatanitu e okati kina na—
legal,constitution,constitution|123(a),constitution - eng.txt,en,fj,en->fj,"high standards of professionalism, including professional ethics and integrity;","ivakatagedegede cecere ni veiqaravi, okati kina na ivakarau vinaka kei na dina;"
legal,constitution,constitution|123(b),constitution - eng.txt,en,fj,en->fj,prompt and faithful implementation of government policies and administration of laws;,kena vakayacori vakadodonu na ituvatuva ni matanitu kei na kena taurivaki na lawa;
legal,constitution,constitution|123(c),constitution - eng.txt,en,fj,en->fj,being free from corruption;,galala mai na cakacaka vakabutobuto;
legal,constitution,constitution|123(d),constitution - eng.txt,en,fj,en->fj,"efficient, effective and economic use of public resources;",vakayagataki vakamatau ni iyau ni matanitu;
legal,constitution,constitution|123(e),constitution - eng.txt,en,fj,en->fj,"prompt response to requests and questions from the public, and delivery of service to the public, in a manner that is respectful, effective, impartial, fair, and equitable;","na kena rogoci ka saumi totolo na vakatataro ni lewenivanua kei na nodra qaravi e na sala e veidokai, dodonu, veiganiti, savasava ka vakatautauvata;"
legal,constitution,constitution|123(f),constitution - eng.txt,en,fj,en->fj,accountability for administrative conduct;,nuitaki ena ivakarau ni veiqaravi;
legal,constitution,constitution|123(g),constitution - eng.txt,en,fj,en->fj,"transparency, including—",cakacaka savasava me vaka na—
legal,constitution,constitution|123(h),constitution - eng.txt,en,fj,en->fj,"cultivation of good human resource management and career development practices, to maximise human potential; and",vakayacori vakadodonu na vakatulewa ni tamata cakacaka kei na vakatoroicaketaki ni cakacaka e curumi me rawa ni taucoko na cakacaka; kei na
legal,constitution,constitution|123(i),constitution - eng.txt,en,fj,en->fj,"objectivity, impartiality and fair competition; and","veitalanoa raraba, kua ni vakatabakidua, ka me valataki vakasavasava; kei na"
legal,constitution,constitution|123(i)(ii),constitution - eng.txt,en,fj,en->fj,"ability, education, experience and other characteristics of merit. public officers must be citizens","rawati ni veika lavaki, vuli, kila vakacakacaka kei na vei rawaka tale e so. mera lewenivanua tudei na cakacaka vakamatanitu"
legal,constitution,constitution|124,constitution - eng.txt,en,fj,en->fj,a person or authority exercising power to appoint a person to a public office (other than an office for which chapter makes provision) must not appoint a person who is not a citizen except with the approval of the prime minister. public service commission .—() the public service commission established under the state services decree continues in existence. ----------------------- page -----------------------,"e dua na tamata, se matabose, se tabacakacaka e digitaka e dua na vakailesilesi ni valenivolavola ni lewenivanua (sega ni okati na valenivolavola e virokotori ena wase ) me kua ni digitaka e dua e sega ni lewenivanua e viti, vakavo kevaka sa vakadonuya na paraiminisita. ----------------------- page ----------------------- matabose ni cakacaka vakamatanitu .—() na matabose ni cakacaka vakamatanitu e tauyavutaki ena dikiri ni veiqaravi vakamatanitu , me na tomani tiko ga."
legal,constitution,constitution|124(10),constitution - eng.txt,en,fj,en->fj,"the members of the commission referred to in subsection ()(d) or (e) may be removed from office for inability to perform the functions of office (whether arising from infirmity of body or mind or any other cause) or for misbehaviour, and may not otherwise be removed.","na lewenimatabose e vakamacalataki ena wasetiki ()(d) se na (e) ena rawa ni vakacegui mai na nona itutu ke sega ni qarava rawa na itavi lavaki (ke vu mai na tauvimate vakayago se vakasama, se ena dua tale na ka) se ena itovo ca, ka na sega ni vakacegui ena dua tale na iwalewale."
legal,constitution,constitution|124(11),constitution - eng.txt,en,fj,en->fj,removal from office of the members of the commission referred to in subsection ()(d) and (e) must be pursuant to subsection ().,na veivakacegui mai na dua na itutu ni lewenimatabose e vakamacalataki ena wasetiki ()(d) kei na (e) me salavata kei na wasetiki ().
legal,constitution,constitution|124(12)(a),constitution - eng.txt,en,fj,en->fj,the chief justice appoints—,digitaka na navosavakadua –
legal,constitution,constitution|124(12)(b),constitution - eng.txt,en,fj,en->fj,the tribunal or medical board enquires into the matter and furnishes a written report of the facts to the president and advises the president of its recommendation whether or not the member of the commission referred to in subsection ()(d) or (e) should be removed from office; and,"na mataveivaqaqai se matabose ni bula me dikeva na leqa qo qai vakarautaka e dua na kena ripote vua na peresitedi, na vakasalataka na peresitedi ena nona vakatutu kevaka me vakacegui se sega na lewenimatabose e vakamacalataki ena wasetiki ()(d) se (e); kei na"
legal,constitution,constitution|124(12)(i),constitution - eng.txt,en,fj,en->fj,"in the case of alleged misbehaviour—a tribunal, consisting of a chairperson and not less than other members, selected from amongst persons who hold or are qualified to hold the office of a judge; and","ena kisi ni itovo ca—na mataveivaqaqai, me lewena e dua na jemeni ka sega ni lailai mai na tale me lewena, e digitaki mai vei ira era taura tiko se era na rawa ni taura na itutu ni daunilawa ni mataveilewai e cake; kei na"
legal,constitution,constitution|124(12)(i)(ii),constitution - eng.txt,en,fj,en->fj,"in the case of alleged inability to perform the functions of office—a medical board, consisting of a chairperson and other members, each of whom is a qualified medical practitioner;","kena nanumi ni na sega ni qarava rawa na nona itavi—na matabose ni bula me na lewena e dua na jemeni kei na rua tale, me rau vakaivola vakavuniwai;"
legal,constitution,constitution|124(13),constitution - eng.txt,en,fj,en->fj,"the president on the advice of the chief justice following consultation by the chief justice with the attorney-general may, on such terms and conditions as he or she deems fit, suspend the member of the commission referred to in subsection ()(d) or (e) from office pending investigation and pending referral to and appointment of a tribunal or a medical board under subsection (), and may at any time, revoke the suspension.","na peresitedi, ena vakasala ni navosavakadua salamuria na nodrau veitalanoa kei na vunilawa, e rawa ni vakaceguya tuvakawawa e dua na lewenimatabose e vakamacalataki ena wasetiki ()(d) se (e) ena gauna e vakayacori kina na veivaqaqai kei na kena soli vua ka tauyavutaki na mataveivaqaqai se matabose ni bula ena wasetiki () ka rawa tale ga ni laveta na ivakaro tuvakawawa. ----------------------- page -----------------------"
legal,constitution,constitution|124(14),constitution - eng.txt,en,fj,en->fj,the suspension of the member of the commission referred to in subsection ()(d) or (e) from office under subsection () ceases to have effect if the president determines that the person should not be removed from office.,"na kena vakacegui tuvakawawa ena wasetiki () na lewenimatabose e vakamacalataki ena parakaravu (d) se (e) ena wasetiki (), ena mudu kevaka e sa vakadeitaka na peresitedi me na kua ni vakacegui na lewenimatabose."
legal,constitution,constitution|124(15),constitution - eng.txt,en,fj,en->fj,"the report of the tribunal or the recommendations of the medical board, as the case may be, made under subsection () shall be made public. functions of the constitutional offices commission",na ripote ni mataveivaqaqai se na vakatutu ni matabose ni bula e vakarautaki ena wasetiki () me na vakaraitaki raraba. itavi ni matabose ni valenivolavola ni yavunivakavulewa
legal,constitution,constitution|124(2),constitution - eng.txt,en,fj,en->fj,the commission shall consist of—,na matabose me na lewena na—
legal,constitution,constitution|124(2)(a),constitution - eng.txt,en,fj,en->fj,"the prime minister, who shall be the chairperson;","paraiminisita, me jemeni;"
legal,constitution,constitution|124(2)(b),constitution - eng.txt,en,fj,en->fj,the leader of the opposition;,iliuliu ni itoniveisaqa;
legal,constitution,constitution|124(2)(c),constitution - eng.txt,en,fj,en->fj,the attorney-general;,vunilawa;
legal,constitution,constitution|124(2)(d),constitution - eng.txt,en,fj,en->fj,persons appointed by the president on the advice of the prime minister; and,tale me digitaka na peresitedi ena ivakasala ni paraiminisita; kei na
legal,constitution,constitution|124(2)(e),constitution - eng.txt,en,fj,en->fj,person appointed by the president on the advice of the leader of the opposition.,me digitaka na peresitedi ena ivakasala ni iliuliu ni itoniveisaqa.
legal,constitution,constitution|124(3),constitution - eng.txt,en,fj,en->fj,the commission may regulate its own procedure and may make such rules and regulations as it deems fit for regulating and facilitating the performance of its functions.,na matabose e rawa ni vakalawataka na nona ituvatuva ni veiqaravi ka rawa tale ga ni vakadavora e so na lewa se lawasau e gadrevi me baleta na kena qaravi na itavi.
legal,constitution,constitution|124(4),constitution - eng.txt,en,fj,en->fj,the commission shall provide regular updates and advice to parliament on any matter relating to its functions and responsibilities.,na matabose me na solia wasoma na itukutuku kei na ivakasala vua na palimedi me baleta na nona itavi kei na kena qaravi.
legal,constitution,constitution|124(4)(a),constitution - eng.txt,en,fj,en->fj,"to appoint permanent secretaries, with the agreement of the prime minister;",digitaka na vunivola tudei ena nona veivakadonui na paraiminisita;
legal,constitution,constitution|124(4)(b),constitution - eng.txt,en,fj,en->fj,"to remove permanent secretaries, with the agreement of the prime minister;",vakaceguya na vunivola tudei ena nona veivakadonui na paraiminisita;
legal,constitution,constitution|124(4)(c),constitution - eng.txt,en,fj,en->fj,to institute disciplinary action against permanent secretaries; and,totogitaka na vunivola tudei; ka
legal,constitution,constitution|124(4)(d),constitution - eng.txt,en,fj,en->fj,"to make such other appointments and perform such other duties, functions and responsibilities as may be prescribed by written law.","cakava e so tale na veidigitaki, qarava na itavi tale e so me vaka e vakamacalataki vakalawa."
legal,constitution,constitution|124(5),constitution - eng.txt,en,fj,en->fj,"in the performance of its functions or the exercise of its authority and powers, the commission shall be independent and shall not be subject to the direction or control of any person or authority, except by a court of law or as otherwise prescribed by written law. ----------------------- page -----------------------","ena vakayagataki ni kaukauwa ena tikina qo, na matabose ena sega ni vakarogoca na vakatulewa ni dua tale na tamata, se matabose, se tabacakacaka, vakavo ke vakarota na mataveilewai se virikotori ena yavunivakavulewa qo se na lawa tabaki."
legal,constitution,constitution|124(5)(a),constitution - eng.txt,en,fj,en->fj,to appoint persons to the republic of fiji military forces;,digitaka na vakailesilesi ni tabana ni mataivalu e viti; .
legal,constitution,constitution|124(5)(b),constitution - eng.txt,en,fj,en->fj,to remove persons from the republic of fiji military forces; and,vakacegui ira mai na tabana ni mataivalu e viti; ka
legal,constitution,constitution|124(5)(c),constitution - eng.txt,en,fj,en->fj,"to take disciplinary action against persons in the republic of fiji military forces, and all written laws governing the republic of fiji military forces shall be construed accordingly. ----------------------- page -----------------------","totogitaki ira na vakailesilesi ena tabana ni mataivalu e viti, kei na lawa tabaki kece e vauca na tabana ni mataivalu e viti me na vakadewataki vakamatau. ----------------------- page -----------------------"
legal,constitution,constitution|124(6),constitution - eng.txt,en,fj,en->fj,the quorum for the meetings of the commission shall consist of the chairperson and other members.,na iwiliwili vakabau ena bose ni matabose me na lewena na jemeni kei na rua tale na lewena.
legal,constitution,constitution|124(6)(b),constitution - eng.txt,en,fj,en->fj,"the qualification requirements for appointment and the process to be followed for appointment, which must be an open, transparent and competitive selection process based on merit;","ivakatagedegede ni vuli e gadrevi kei na ivakarau me vakamuri ena veivakacakacakataki, ka dodonu me dola raraba, vakarawarawataki, valataki vakasavasava, ia na veidigitaki me yavutaki ena rawaka;"
legal,constitution,constitution|124(7),constitution - eng.txt,en,fj,en->fj,the secretary of the commission shall be the solicitor-general.,na vunivola ni matabose na daunilawa levu. ----------------------- page -----------------------
legal,constitution,constitution|124(7)(a),constitution - eng.txt,en,fj,en->fj,to appoint persons to the fiji corrections service;,digitaka na vakailesilesi ni tabana ni veivakadodonutaki e viti;
legal,constitution,constitution|124(7)(b),constitution - eng.txt,en,fj,en->fj,to remove persons from the fiji corrections service; and,vakacegui ira mai na tabana ni veivakadodonutaki e viti; ka
legal,constitution,constitution|124(7)(c),constitution - eng.txt,en,fj,en->fj,"to take disciplinary action against persons in the fiji corrections service, and all written laws governing the fiji corrections service shall be construed accordingly. ----------------------- page -----------------------","totogitaki ira na vakailesilesi ena tabana ni veivakadodonutaki e viti, kei na lawa tabaki kece e vauca na tabana ni veivakadodonutaki e viti me na vakadewataki vakamatau. ----------------------- page -----------------------"
legal,constitution,constitution|124(8),constitution - eng.txt,en,fj,en->fj,the members of the commission referred to in subsection ()(d) and (e) hold office for a term of years and are eligible for re-appointment.,na lewenimatabose e vakamacalataki ena wasetiki (d) kei na (e) me na veiqaravi me na yabaki ka rawa ni na digitaki tale me veiqaravi.
legal,constitution,constitution|124(9),constitution - eng.txt,en,fj,en->fj,"the members of the commission referred to in subsection ()(d) and (e) are entitled to such remuneration and allowances as determined by the president, and the remuneration and allowances must not be varied to their disadvantage during their term in office, except as part of an overall austerity reduction similarly applicable to all officers of the state.","na lewenimatabose e vakamacalataki ena wasetiki ()(d) kei na (e) me na saumi ena isau ni veiqaravi kei na oco e vakatautaka na peresitedi, na isau kei na oco me kua ni veisautaki ena gauna ni nodra veiqaravi vakavo ke vakayacori e dua na veisau me vakalailaitaki kina na isau, ia na veisau me vakayacori vakatautauvata vei ira kece na vakailesilesi vakamatanitu."
legal,constitution,constitution|125,constitution - eng.txt,en,fj,en->fj,public service commission,matabose ni cakacaka vakamatanitu
legal,constitution,constitution|126,constitution - eng.txt,en,fj,en->fj,functions of the public service commission,itavi ni matabose ni cakacaka vakamatanitu
legal,constitution,constitution|127,constitution - eng.txt,en,fj,en->fj,permanent secretaries,vunivola tudei
legal,constitution,constitution|128,constitution - eng.txt,en,fj,en->fj,appointment of ambassadors,digitaki ni mata e vanuatani
legal,constitution,constitution|129,constitution - eng.txt,en,fj,en->fj,fiji police force,tabana ni ovisa
legal,constitution,constitution|13,constitution - eng.txt,en,fj,en->fj,rights of arrested and detained persons,dodonu ni tamata tauri vakavesu kei na tamata vesu vakawawa
legal,constitution,constitution|130,constitution - eng.txt,en,fj,en->fj,fiji corrections service,tabana ni veivakadodonutaki e viti
legal,constitution,constitution|131,constitution - eng.txt,en,fj,en->fj,republic of fiji military forces ----------------------- page -----------------------,tabana ni mataivalu e viti ----------------------- page -----------------------
legal,constitution,constitution|132,constitution - eng.txt,en,fj,en->fj,constitutional offices commission,matabose ni valenivolavola ni yavunivakavulewa
legal,constitution,constitution|133,constitution - eng.txt,en,fj,en->fj,"the constitutional offices commission has such functions and responsibilities as prescribed in this constitution or by any other written law, and shall be responsible for providing advice to the president for the appointment of the following offices—","na matabose ni valenivolavola ni yavunivakavulewa e yavutaki na nona itavi ena yavunivakavulewa qo kei na lawa tabaki tale e so, me soli ivakasala vua na peresitedi ena kena digitaki na—"
legal,constitution,constitution|133(a),constitution - eng.txt,en,fj,en->fj,the chairperson and the members of the human rights and anti- discrimination commission;,jemeni kei ira na lewena na matabose ni dodonu ni tamata kei na valuti ni veivakaduiduitaki;
legal,constitution,constitution|133(b),constitution - eng.txt,en,fj,en->fj,the chairperson and the members of the electoral commission;,jemeni kei ira na lewena na matabose ni veidigidigi;
legal,constitution,constitution|133(c),constitution - eng.txt,en,fj,en->fj,supervisor of elections;,iliuliu ni veidigidigi;
legal,constitution,constitution|133(d),constitution - eng.txt,en,fj,en->fj,secretary-general to parliament;,vunivola levu ni palimedi;
legal,constitution,constitution|133(e),constitution - eng.txt,en,fj,en->fj,the chairperson and the members of the public service commission;,jemeni kei na lewe ni matabose ni veiqaravi vakamatanitu;
legal,constitution,constitution|133(f),constitution - eng.txt,en,fj,en->fj,commissioner of police;,komisina ni ovisa;
legal,constitution,constitution|133(g),constitution - eng.txt,en,fj,en->fj,commissioner of the fiji corrections service;,komisina ni tabana ni veivakadodonutaki;
legal,constitution,constitution|133(h),constitution - eng.txt,en,fj,en->fj,commander of the republic of fiji military forces;,komada ni mataivalu e viti;
legal,constitution,constitution|133(i),constitution - eng.txt,en,fj,en->fj,auditor-general; and,daunifika levu; kei na
legal,constitution,constitution|133(j),constitution - eng.txt,en,fj,en->fj,governor of the reserve bank of fiji. application,kovana ni baqe ni maroroi ilavo e viti. ni lewenivanua vakayagataki
legal,constitution,constitution|134,constitution - eng.txt,en,fj,en->fj,this part applies to—,na tabana qo e baleta na—
legal,constitution,constitution|134(2),constitution - eng.txt,en,fj,en->fj,"subsection () does not apply to revenue or moneys that are payable by or under a written law into some other fund established for a specific purpose or that may, by or under a written law, be retained by the authority receiving them for the purposes of defraying the expenses of that authority. appropriations to be authorised by law","na matabose se mataveivaqaqai e kovuti ena tikina qo, e rawa ni vakarautaka vakalawa na ivakarau ni kena qaravi tavi. ----------------------- page -----------------------"
legal,constitution,constitution|134(3),constitution - eng.txt,en,fj,en->fj,if a written law permits the waiver or variation of any tax or fee—,"na vakatulewa ni matabose se mataveivaqaqai e kovuti ena tikina qo ena gadreva na duavata ni lewe levu ni lewenimatabose, ka na rawa ni vakatulewa tiko ga kevaka e sega ni tiko e dua na lewenimatabose, ia kevaka e sa vakayacori na veidigidigi me vakadeitaki kina e dua na taro, ka mai tai na digidigi, o koya e liutaka na bose e na vakayagataka na nona dodonu ni digidigi."
legal,constitution,constitution|134(3)(a),constitution - eng.txt,en,fj,en->fj,a record of each waiver or variation must be maintained together with the reason for it; and,matabose ni valenivolavola ni yavunivakavulewa me na digitaka—
legal,constitution,constitution|134(3)(b),constitution - eng.txt,en,fj,en->fj,"each waiver or variation, and the reason for it, must be reported to the auditor-general.",na mataveivaqaqai se matabose ni bula me dikeva na leqa qo qai vakarautaka e dua na kena ripote vua na peresitedi ka veivakasalataki ena vakatutu kevaka me vakacegui se sega o koya e taura na itutu ena tabana qo; kei na
legal,constitution,constitution|134(3)(c),constitution - eng.txt,en,fj,en->fj,"in deciding whether or not to remove the person concerned from office, the president must act in accordance with the advice of the tribunal or medical board, as the case may be.","kena vakatulewataki na vakacegui ni dua e taura na itutu ena tabana qo, na peresitedi me na vakatulewa vakamatau ka salavata na ivakasala ni mataveivaqaqai se na matabose ni bula."
legal,constitution,constitution|134(3)(i),constitution - eng.txt,en,fj,en->fj,"in the case of alleged misbehaviour—a tribunal, consisting of a chairperson and not less than other members, selected from amongst persons who hold or are qualified to hold the office of a judge; and","ena kisi ni itovo ca—na mataveivaqaqai, me lewena e dua na jemeni kei na tale, era digitaki mai vei ira era taura tiko se era na rawa ni taura na itutu ni daunilewa; kei na ----------------------- page -----------------------"
legal,constitution,constitution|134(4),constitution - eng.txt,en,fj,en->fj,"no law may exempt, or authorise the exemption of, a public officer from payment of any tax or fee by reason of—","vakavo ke vakarautaki ena tikina qo, na matabose se mataveivaqaqai e kovuti ena tikina qo me na vakalawataka na nona ituvatuva ni veiqaravi."
legal,constitution,constitution|134(5),constitution - eng.txt,en,fj,en->fj,"in the performance of its functions or the exercise of its powers, a commission, tribunal or board to which this section applies is not subject to the direction or control of any other person or authority, except as otherwise provided by this constitution.","ena nona qaravi itavi se na vakayagataki ni nona kaukauwa, na matabose se mataveivaqaqai e sega ni okati ena idusidusi se vakatulewa ni dua tale na tamata, se matabose, se tabacakacaka, vakavo ke vakarautaki ena yavunivakavulewa qo."
legal,constitution,constitution|134(6),constitution - eng.txt,en,fj,en->fj,"nothing in subsection () limits the responsibility of the government for the structure of the state service, nor the government’s general policy responsibility for the management of the state service.","e sega ni dua na tikina ena wasetiki () e yalana na itavi ni matanitu me baleta na ituvatuva ni veiqaravi vakamatanitu, se na polisi me baleta na cicivaki ni veiqaravi vakamatanitu."
legal,constitution,constitution|134(6)(a),constitution - eng.txt,en,fj,en->fj,human rights and anti-discrimination commission;,matabose ni dodonu ni tamata kei na valuti ni veivakaduiduitaki;
legal,constitution,constitution|134(6)(b),constitution - eng.txt,en,fj,en->fj,electoral commission;,matabose ni veidigidigi;
legal,constitution,constitution|134(6)(c),constitution - eng.txt,en,fj,en->fj,judicial services commission;,matabose veiqaravi ni mataveilewai;
legal,constitution,constitution|134(6)(d),constitution - eng.txt,en,fj,en->fj,legal aid commission;,matabose ni veivuke vakalawa;
legal,constitution,constitution|134(6)(e),constitution - eng.txt,en,fj,en->fj,mercy commission;,matabose ni veivosoti;
legal,constitution,constitution|134(6)(f),constitution - eng.txt,en,fj,en->fj,public service disciplinary tribunal; ----------------------- page -----------------------,mataveivaqaqai ni kudru ni veiqaravi vakamatanitu;
legal,constitution,constitution|134(6)(g),constitution - eng.txt,en,fj,en->fj,accountability and transparency commission;,matabose ni veiqaravi vakadodonu kei na veiqaravi savasava;
legal,constitution,constitution|134(6)(h),constitution - eng.txt,en,fj,en->fj,public service commission;,matabose ni veiqaravi vakamatanitu;
legal,constitution,constitution|134(6)(i),constitution - eng.txt,en,fj,en->fj,constitutional offices commission; and,matabose ni valenivolavola ni yavunivakavulewa; kei na
legal,constitution,constitution|134(6)(j),constitution - eng.txt,en,fj,en->fj,any tribunal or medical board established or appointed under this,mataveivaqaqai se na matabose ni bula e tauyavutaki se digitaki ena
legal,constitution,constitution|134(7),constitution - eng.txt,en,fj,en->fj,"in addition to the functions conferred on it by or under this constitution, a commission, tribunal or board to which this section applies has such powers and other functions (if any) as are prescribed by written law.","ena ikuri ni itavi e soli vua ena yavunivakavulewa qo, na matabose se mataveivaqaqai e tiko vua na kaukauwa kei na itavi tale e so (kevaka e vakarautaki) me vaka e vakarautaki vakalawa."
legal,constitution,constitution|134(8),constitution - eng.txt,en,fj,en->fj,"the validity of the transaction of business of a commission, tribunal or board to which this section applies is not affected if a person who was not entitled to do so took","ena sega ni vakaleqai na veiqaravi ni matabose se mataveivaqaqai, kevaka e dua e sega ni dodonu me mai vakaitavi, a mai vakaitavi."
legal,constitution,constitution|134(9),constitution - eng.txt,en,fj,en->fj,"a commission, tribunal or board to which this section applies has the same powers as the high court in respect of attendance and examination of witnesses (including the administration of oaths and the examination of witnesses abroad) and in respect of production of documents. ----------------------- page ----------------------- raising of revenue .—() the raising by the government of revenue or moneys, whether through the imposition of taxation or otherwise, must be authorised by or under a written law.",na matabose se mataveivaqaqai e kovuti ena tikina qo e tautauvata na nona kaukauwa kei na mataveilewai e cake ena vuku ni kena kacivi kei na vakatarogi e dua e soli vakadinadina (okati kina na veika vakaivola ni bubului kei na vakatarogi ni soli vakadinadina ni dua e tiko mai vanuatani) kei na vakarautaki ni veika vakaivola. ----------------------- page ----------------------- rawati ni iyau
legal,constitution,constitution|134(d),constitution - eng.txt,en,fj,en->fj,commissioner of the fiji corrections service; ----------------------- page -----------------------,komisina ni tabana ni veivakadodonutaki;
legal,constitution,constitution|134(f),constitution - eng.txt,en,fj,en->fj,auditor-general;,daunifika levu;
legal,constitution,constitution|134(g),constitution - eng.txt,en,fj,en->fj,governor of the reserve bank of fiji;,kovana ni baqe ni maroroi ni ilavo e viti; ----------------------- page -----------------------
legal,constitution,constitution|134(h),constitution - eng.txt,en,fj,en->fj,the members of the human rights and anti-discrimination commission;,o ira na lewena na matabose ni dodonu ni tamata kei na valuti ni veivakaduiduitaki;
legal,constitution,constitution|134(i),constitution - eng.txt,en,fj,en->fj,the members of the electoral commission; and,o ira na lewena na matabose ni veidigidigi; kei na
legal,constitution,constitution|134(j),constitution - eng.txt,en,fj,en->fj,"the members of the public service commission. terms and conditions of office .—() subject to this section, a person holding the office referred to in section (a) to (g) holds office for years and is eligible for re-appointment.","o ira na lewena na matabose ni veiqaravi vakamatanitu. ivakarau kei na iwalewale ni valenivolavola .—() ena vuku ni tikina qo, na tamata e vakaitutu ena valenivolavola ka vakamacalataki ena tikina (a) kina (g) me tawana na itutu me na yabaki ka rawa ni digitaki tale me veiqaravi."
legal,constitution,constitution|135,constitution - eng.txt,en,fj,en->fj,terms and conditions of office,ivakarau kei na iwalewale ni valenivolavola
legal,constitution,constitution|136,constitution - eng.txt,en,fj,en->fj,remuneration and allowances,isau kei na oco
legal,constitution,constitution|137,constitution - eng.txt,en,fj,en->fj,removal from office for cause,vu ni vakacegui mai na nona itutu
