domain,subdomain,source_id,source_doc,source_lang,target_lang,direction,source_text,target_text
definition,definition,definition|000308,definition.xlsx::Sheet1,en,fj,en->fj,"that, there","koya, oya"
definition,definition,definition|000309,definition.xlsx::Sheet1,en,fj,en->fj,grumbling,kudrukudru
definition,definition,definition|000310,definition.xlsx::Sheet1,en,fj,en->fj,skin,kuli
definition,definition,definition|000311,definition.xlsx::Sheet1,en,fj,en->fj,bark,kuli
definition,definition,definition|000312,definition.xlsx::Sheet1,en,fj,en->fj,bark (n),kuli
definition,definition,definition|000313,definition.xlsx::Sheet1,en,fj,en->fj,beard,kumi
definition,definition,definition|000314,definition.xlsx::Sheet1,en,fj,en->fj,find,kunea
definition,definition,definition|000315,definition.xlsx::Sheet1,en,fj,en->fj,pot,kuro
definition,definition,definition|000316,definition.xlsx::Sheet1,en,fj,en->fj,bedbug,kutunitana
definition,definition,definition|000317,definition.xlsx::Sheet1,en,fj,en->fj,sail,laea
definition,definition,definition|000318,definition.xlsx::Sheet1,en,fj,en->fj,fly,laga
definition,definition,definition|000319,definition.xlsx::Sheet1,en,fj,en->fj,sing,laga sere
definition,definition,definition|000320,definition.xlsx::Sheet1,en,fj,en->fj,small,lailai
definition,definition,definition|000321,definition.xlsx::Sheet1,en,fj,en->fj,go,lako
definition,definition,definition|000322,definition.xlsx::Sheet1,en,fj,en->fj,come,lako mai
definition,definition,definition|000323,definition.xlsx::Sheet1,en,fj,en->fj,go away,lako tani
definition,definition,definition|000324,definition.xlsx::Sheet1,en,fj,en->fj,bell,lali
definition,definition,definition|000325,definition.xlsx::Sheet1,en,fj,en->fj,drum,lali
definition,definition,definition|000326,definition.xlsx::Sheet1,en,fj,en->fj,coral,lase
definition,definition,definition|000327,definition.xlsx::Sheet1,en,fj,en->fj,net,lawa
definition,definition,definition|000328,definition.xlsx::Sheet1,en,fj,en->fj,abduct,lawa-vaka
definition,definition,definition|000329,definition.xlsx::Sheet1,en,fj,en->fj,short,lekaleka
definition,definition,definition|000330,definition.xlsx::Sheet1,en,fj,en->fj,trouble,leqa
definition,definition,definition|000331,definition.xlsx::Sheet1,en,fj,en->fj,lesson,lesoni
definition,definition,definition|000332,definition.xlsx::Sheet1,en,fj,en->fj,return,lesu
definition,definition,definition|000333,definition.xlsx::Sheet1,en,fj,en->fj,"back (be back, come back)",lesu mai
definition,definition,definition|000334,definition.xlsx::Sheet1,en,fj,en->fj,big,levu
definition,definition,definition|000335,definition.xlsx::Sheet1,en,fj,en->fj,great,levu
definition,definition,definition|000336,definition.xlsx::Sheet1,en,fj,en->fj,authority,lewa
definition,definition,definition|000337,definition.xlsx::Sheet1,en,fj,en->fj,commoners,lewenivanua
definition,definition,definition|000338,definition.xlsx::Sheet1,en,fj,en->fj,arm,liga
definition,definition,definition|000339,definition.xlsx::Sheet1,en,fj,en->fj,hand,liga
definition,definition,definition|000340,definition.xlsx::Sheet1,en,fj,en->fj,five,lima
definition,definition,definition|000341,definition.xlsx::Sheet1,en,fj,en->fj,blow (wind),liwa
definition,definition,definition|000342,definition.xlsx::Sheet1,en,fj,en->fj,black,loaloa
definition,definition,definition|000343,definition.xlsx::Sheet1,en,fj,en->fj,candy,loli
definition,definition,definition|000344,definition.xlsx::Sheet1,en,fj,en->fj,center,loma
definition,definition,definition|000345,definition.xlsx::Sheet1,en,fj,en->fj,inside,loma
definition,definition,definition|000346,definition.xlsx::Sheet1,en,fj,en->fj,centre,loma-donu
definition,definition,definition|000347,definition.xlsx::Sheet1,en,fj,en->fj,sorry,lomana
definition,definition,definition|000348,definition.xlsx::Sheet1,en,fj,en->fj,religion,lotu
definition,definition,definition|000349,definition.xlsx::Sheet1,en,fj,en->fj,earth oven,lovo
definition,definition,definition|000350,definition.xlsx::Sheet1,en,fj,en->fj,owl,lulu
definition,definition,definition|000351,definition.xlsx::Sheet1,en,fj,en->fj,handshake,lululu
definition,definition,definition|000352,definition.xlsx::Sheet1,en,fj,en->fj,child (offspring),luve-
definition,definition,definition|000353,definition.xlsx::Sheet1,en,fj,en->fj,son,luvequ tagane
definition,definition,definition|000354,definition.xlsx::Sheet1,en,fj,en->fj,sister's son,luvequ tagane
definition,definition,definition|000355,definition.xlsx::Sheet1,en,fj,en->fj,daughter,luvequ yalewa
definition,definition,definition|000356,definition.xlsx::Sheet1,en,fj,en->fj,sister's daughter,luvequ yalewa
definition,definition,definition|000357,definition.xlsx::Sheet1,en,fj,en->fj,dry,maca
definition,definition,definition|000358,definition.xlsx::Sheet1,en,fj,en->fj,empty,"maca, lala"
definition,definition,definition|000359,definition.xlsx::Sheet1,en,fj,en->fj,clear (results),macala
definition,definition,definition|000360,definition.xlsx::Sheet1,en,fj,en->fj,week,macawa
definition,definition,definition|000361,definition.xlsx::Sheet1,en,fj,en->fj,bread,madrai
definition,definition,definition|000362,definition.xlsx::Sheet1,en,fj,en->fj,bashful,madua
definition,definition,definition|000363,definition.xlsx::Sheet1,en,fj,en->fj,ashamed,madua
definition,definition,definition|000364,definition.xlsx::Sheet1,en,fj,en->fj,"at, from, hither",mai
definition,definition,definition|000365,definition.xlsx::Sheet1,en,fj,en->fj,from,mai
definition,definition,definition|000366,definition.xlsx::Sheet1,en,fj,en->fj,abroad,mai valagi
definition,definition,definition|000367,definition.xlsx::Sheet1,en,fj,en->fj,mile,maile
definition,definition,definition|000368,definition.xlsx::Sheet1,en,fj,en->fj,old,makawa
definition,definition,definition|000369,definition.xlsx::Sheet1,en,fj,en->fj,ancient,makawa
definition,definition,definition|000370,definition.xlsx::Sheet1,en,fj,en->fj,market,makete
definition,definition,definition|000371,definition.xlsx::Sheet1,en,fj,en->fj,daughter's son,makubuq tagane
definition,definition,definition|000372,definition.xlsx::Sheet1,en,fj,en->fj,son's son,makubuqu tagane
definition,definition,definition|000373,definition.xlsx::Sheet1,en,fj,en->fj,son's daughter,makubuqu yalewa
definition,definition,definition|000374,definition.xlsx::Sheet1,en,fj,en->fj,daughter's daughter,makubuqu yalewa
definition,definition,definition|000375,definition.xlsx::Sheet1,en,fj,en->fj,among (persons),maliwai
definition,definition,definition|000376,definition.xlsx::Sheet1,en,fj,en->fj,gently,malua
definition,definition,definition|000377,definition.xlsx::Sheet1,en,fj,en->fj,"chew, to",mama
definition,definition,definition|000378,definition.xlsx::Sheet1,en,fj,en->fj,light in weight,mamada
definition,definition,definition|000379,definition.xlsx::Sheet1,en,fj,en->fj,full,mamau
definition,definition,definition|000380,definition.xlsx::Sheet1,en,fj,en->fj,power,mana
definition,definition,definition|000381,definition.xlsx::Sheet1,en,fj,en->fj,animal,manumanu
definition,definition,definition|000382,definition.xlsx::Sheet1,en,fj,en->fj,bird,manumanu (vuka)
definition,definition,definition|000383,definition.xlsx::Sheet1,en,fj,en->fj,mango,maqo
definition,definition,definition|000384,definition.xlsx::Sheet1,en,fj,en->fj,lady,marama
definition,definition,definition|000385,definition.xlsx::Sheet1,en,fj,en->fj,pleasure,marau
definition,definition,definition|000386,definition.xlsx::Sheet1,en,fj,en->fj,happy,marau
definition,definition,definition|000387,definition.xlsx::Sheet1,en,fj,en->fj,matches,masese
definition,definition,definition|000388,definition.xlsx::Sheet1,en,fj,en->fj,tapa,masi
definition,definition,definition|000389,definition.xlsx::Sheet1,en,fj,en->fj,face,mata
definition,definition,definition|000390,definition.xlsx::Sheet1,en,fj,en->fj,eye,mata
definition,definition,definition|000391,definition.xlsx::Sheet1,en,fj,en->fj,ambassador,mata
definition,definition,definition|000392,definition.xlsx::Sheet1,en,fj,en->fj,herald,mata ni vanua
definition,definition,definition|000393,definition.xlsx::Sheet1,en,fj,en->fj,government,mata.nitu
definition,definition,definition|000394,definition.xlsx::Sheet1,en,fj,en->fj,type,mata.qali
definition,definition,definition|000395,definition.xlsx::Sheet1,en,fj,en->fj,band (military),matabani
definition,definition,definition|000396,definition.xlsx::Sheet1,en,fj,en->fj,blind,mataboko
definition,definition,definition|000397,definition.xlsx::Sheet1,en,fj,en->fj,family head (elected),matai
definition,definition,definition|000398,definition.xlsx::Sheet1,en,fj,en->fj,smart,matai
definition,definition,definition|000399,definition.xlsx::Sheet1,en,fj,en->fj,carpenter,matai
definition,definition,definition|000400,definition.xlsx::Sheet1,en,fj,en->fj,i first,matai
definition,definition,definition|000401,definition.xlsx::Sheet1,en,fj,en->fj,carpenter,"matai, mataisau"
definition,definition,definition|000402,definition.xlsx::Sheet1,en,fj,en->fj,morning,mataka
definition,definition,definition|000403,definition.xlsx::Sheet1,en,fj,en->fj,confederacy,matanitu
definition,definition,definition|000404,definition.xlsx::Sheet1,en,fj,en->fj,"herald, ambassador",matanivanua
definition,definition,definition|000405,definition.xlsx::Sheet1,en,fj,en->fj,well,mataniwai
definition,definition,definition|000406,definition.xlsx::Sheet1,en,fj,en->fj,landowning group,matanqali
definition,definition,definition|000407,definition.xlsx::Sheet1,en,fj,en->fj,band (musical),mataqiriqiri
definition,definition,definition|000408,definition.xlsx::Sheet1,en,fj,en->fj,beach (landing),matasawa
definition,definition,definition|000409,definition.xlsx::Sheet1,en,fj,en->fj,clear (understood),matata
definition,definition,definition|000410,definition.xlsx::Sheet1,en,fj,en->fj,die,mate
definition,definition,definition|000411,definition.xlsx::Sheet1,en,fj,en->fj,disease,mate
definition,definition,definition|000412,definition.xlsx::Sheet1,en,fj,en->fj,ripe,matua
definition,definition,definition|000413,definition.xlsx::Sheet1,en,fj,en->fj,mature,matua
definition,definition,definition|000414,definition.xlsx::Sheet1,en,fj,en->fj,in order to,me
definition,definition,definition|000415,definition.xlsx::Sheet1,en,fj,en->fj,that (conj.),"me, ni"
definition,definition,definition|000416,definition.xlsx::Sheet1,en,fj,en->fj,babysitter,meimei
definition,definition,definition|000417,definition.xlsx::Sheet1,en,fj,en->fj,dance,meki
definition,definition,definition|000418,definition.xlsx::Sheet1,en,fj,en->fj,minute,miniti
definition,definition,definition|000419,definition.xlsx::Sheet1,en,fj,en->fj,"sleep, goodbye",moce
definition,definition,definition|000420,definition.xlsx::Sheet1,en,fj,en->fj,hit (usually with a stick),moku
definition,definition,definition|000421,definition.xlsx::Sheet1,en,fj,en->fj,waste time (hit the day),moku siga
definition,definition,definition|000422,definition.xlsx::Sheet1,en,fj,en->fj,orange,moli
definition,definition,definition|000423,definition.xlsx::Sheet1,en,fj,en->fj,citrus,moli
definition,definition,definition|000424,definition.xlsx::Sheet1,en,fj,en->fj,wife's mother's brother,momo
definition,definition,definition|000425,definition.xlsx::Sheet1,en,fj,en->fj,husband's mother's brother,momo
definition,definition,definition|000426,definition.xlsx::Sheet1,en,fj,en->fj,father's sister's husband,momo
definition,definition,definition|000427,definition.xlsx::Sheet1,en,fj,en->fj,mother's brother,momo
definition,definition,definition|000428,definition.xlsx::Sheet1,en,fj,en->fj,husband's father's brother,momo
definition,definition,definition|000429,definition.xlsx::Sheet1,en,fj,en->fj,wife's father's brother,momo
definition,definition,definition|000430,definition.xlsx::Sheet1,en,fj,en->fj,ache,mosi
definition,definition,definition|000431,definition.xlsx::Sheet1,en,fj,en->fj,spear,moto
definition,definition,definition|000432,definition.xlsx::Sheet1,en,fj,en->fj,car (eng.),motoka
definition,definition,definition|000433,definition.xlsx::Sheet1,en,fj,en->fj,car,motoka
definition,definition,definition|000434,definition.xlsx::Sheet1,en,fj,en->fj,spear,motu
definition,definition,definition|000435,definition.xlsx::Sheet1,en,fj,en->fj,sailor,mua
definition,definition,definition|000436,definition.xlsx::Sheet1,en,fj,en->fj,breeze,mudre
definition,definition,definition|000437,definition.xlsx::Sheet1,en,fj,en->fj,nd person plural,muni
definition,definition,definition|000438,definition.xlsx::Sheet1,en,fj,en->fj,break,musuka
definition,definition,definition|000439,definition.xlsx::Sheet1,en,fj,en->fj,any (a quantity of),na
definition,definition,definition|000440,definition.xlsx::Sheet1,en,fj,en->fj,will,na
definition,definition,definition|000441,definition.xlsx::Sheet1,en,fj,en->fj,marker for common nouns,na
definition,definition,definition|000442,definition.xlsx::Sheet1,en,fj,en->fj,rd person singular,na
definition,definition,definition|000443,definition.xlsx::Sheet1,en,fj,en->fj,what is this,na cava oqo
definition,definition,definition|000444,definition.xlsx::Sheet1,en,fj,en->fj,the,"na, a"
definition,definition,definition|000445,definition.xlsx::Sheet1,en,fj,en->fj,husband's father,nabugoqu tagane
definition,definition,definition|000446,definition.xlsx::Sheet1,en,fj,en->fj,wife's father,nabugoqu tagane
definition,definition,definition|000447,definition.xlsx::Sheet1,en,fj,en->fj,husband's mother,nabugoqu yalewa
definition,definition,definition|000448,definition.xlsx::Sheet1,en,fj,en->fj,wife's mother,nabugoqu yalewa
definition,definition,definition|000449,definition.xlsx::Sheet1,en,fj,en->fj,when?,naica
definition,definition,definition|000450,definition.xlsx::Sheet1,en,fj,en->fj,mosquito,namu
definition,definition,definition|000451,definition.xlsx::Sheet1,en,fj,en->fj,mother,nana
definition,definition,definition|000452,definition.xlsx::Sheet1,en,fj,en->fj,mother's younger sister,nana lailai
definition,definition,definition|000453,definition.xlsx::Sheet1,en,fj,en->fj,father's younger brother's wife,nana lailai
definition,definition,definition|000454,definition.xlsx::Sheet1,en,fj,en->fj,father's elder brother's wife,nana levu
definition,definition,definition|000455,definition.xlsx::Sheet1,en,fj,en->fj,mother's elder sister,nana levu
definition,definition,definition|000456,definition.xlsx::Sheet1,en,fj,en->fj,yesterday,nanoa
definition,definition,definition|000457,definition.xlsx::Sheet1,en,fj,en->fj,think,nanuma
definition,definition,definition|000458,definition.xlsx::Sheet1,en,fj,en->fj,father's sister,nei
definition,definition,definition|000459,definition.xlsx::Sheet1,en,fj,en->fj,mother's brother's wife,nei
definition,definition,definition|000460,definition.xlsx::Sheet1,en,fj,en->fj,wife's mother's sister,nei
definition,definition,definition|000461,definition.xlsx::Sheet1,en,fj,en->fj,husband's mother's sister,nei
definition,definition,definition|000462,definition.xlsx::Sheet1,en,fj,en->fj,aunt,nei
definition,definition,definition|000463,definition.xlsx::Sheet1,en,fj,en->fj,husband's father's sister,nei
definition,definition,definition|000464,definition.xlsx::Sheet1,en,fj,en->fj,wife's father's sister,nei
definition,definition,definition|000465,definition.xlsx::Sheet1,en,fj,en->fj,for,ni
definition,definition,definition|000466,definition.xlsx::Sheet1,en,fj,en->fj,nd person plural (oni),ni
definition,definition,definition|000467,definition.xlsx::Sheet1,en,fj,en->fj,when (conj.),ni
definition,definition,definition|000468,definition.xlsx::Sheet1,en,fj,en->fj,tomorrow,ni mataka
definition,definition,definition|000469,definition.xlsx::Sheet1,en,fj,en->fj,goodbye,ni sa moce
definition,definition,definition|000470,definition.xlsx::Sheet1,en,fj,en->fj,good morning,ni sa yadra
definition,definition,definition|000471,definition.xlsx::Sheet1,en,fj,en->fj,of,"ni, nei"
definition,definition,definition|000472,definition.xlsx::Sheet1,en,fj,en->fj,today,nikua
definition,definition,definition|000473,definition.xlsx::Sheet1,en,fj,en->fj,"bail, to",nima
definition,definition,definition|000474,definition.xlsx::Sheet1,en,fj,en->fj,tomorrow,nimataka
definition,definition,definition|000475,definition.xlsx::Sheet1,en,fj,en->fj,bailer,nimima
definition,definition,definition|000476,definition.xlsx::Sheet1,en,fj,en->fj,coconut,"niu, bu"
definition,definition,definition|000477,definition.xlsx::Sheet1,en,fj,en->fj,newspaper,niusi.veva
definition,definition,definition|000478,definition.xlsx::Sheet1,en,fj,en->fj,husband's brother,noqu daku tagane
definition,definition,definition|000479,definition.xlsx::Sheet1,en,fj,en->fj,husband's sister,noqu daku yalewa
definition,definition,definition|000480,definition.xlsx::Sheet1,en,fj,en->fj,husband's sister's husband,noqu veitabuki tagane
definition,definition,definition|000481,definition.xlsx::Sheet1,en,fj,en->fj,wife's brother's wife,noqu veitabuki yalewa
definition,definition,definition|000482,definition.xlsx::Sheet1,en,fj,en->fj,banknote,"noti, ilavo pepa"
definition,definition,definition|000483,definition.xlsx::Sheet1,en,fj,en->fj,hope,nui.taka
definition,definition,definition|000484,definition.xlsx::Sheet1,en,fj,en->fj,sand,nuku
definition,definition,definition|000485,definition.xlsx::Sheet1,en,fj,en->fj,marker for proper nouns (ko),o
definition,definition,definition|000486,definition.xlsx::Sheet1,en,fj,en->fj,tired,oca
definition,definition,definition|000487,definition.xlsx::Sheet1,en,fj,en->fj,thigh,ogavae
definition,definition,definition|000488,definition.xlsx::Sheet1,en,fj,en->fj,contraction of ko i au,oiau
definition,definition,definition|000489,definition.xlsx::Sheet1,en,fj,en->fj,nd person plural,oni
definition,definition,definition|000490,definition.xlsx::Sheet1,en,fj,en->fj,six,ono
definition,definition,definition|000491,definition.xlsx::Sheet1,en,fj,en->fj,this,oqo
definition,definition,definition|000492,definition.xlsx::Sheet1,en,fj,en->fj,"here, this",oqo
definition,definition,definition|000493,definition.xlsx::Sheet1,en,fj,en->fj,"there, that",oqori
definition,definition,definition|000494,definition.xlsx::Sheet1,en,fj,en->fj,that (adj.),"oqori, oya"
definition,definition,definition|000495,definition.xlsx::Sheet1,en,fj,en->fj,horse,ose
definition,definition,definition|000496,definition.xlsx::Sheet1,en,fj,en->fj,busy,"osooso, ogaoga"
definition,definition,definition|000497,definition.xlsx::Sheet1,en,fj,en->fj,hotel,otela
definition,definition,definition|000498,definition.xlsx::Sheet1,en,fj,en->fj,accommodation,"otela, icili"
definition,definition,definition|000499,definition.xlsx::Sheet1,en,fj,en->fj,finished,oti
definition,definition,definition|000500,definition.xlsx::Sheet1,en,fj,en->fj,after (wards),oti
definition,definition,definition|000501,definition.xlsx::Sheet1,en,fj,en->fj,cloud,ou
definition,definition,definition|000502,definition.xlsx::Sheet1,en,fj,en->fj,avocado,pea
definition,definition,definition|000503,definition.xlsx::Sheet1,en,fj,en->fj,baby,"peipei, gonedramidrami"
definition,definition,definition|000504,definition.xlsx::Sheet1,en,fj,en->fj,pen (eng.),peni
definition,definition,definition|000505,definition.xlsx::Sheet1,en,fj,en->fj,penny,peni
definition,definition,definition|000506,definition.xlsx::Sheet1,en,fj,en->fj,ball,polo
definition,definition,definition|000507,definition.xlsx::Sheet1,en,fj,en->fj,post office,positovesi
definition,definition,definition|000508,definition.xlsx::Sheet1,en,fj,en->fj,cat,pusi
definition,definition,definition|000509,definition.xlsx::Sheet1,en,fj,en->fj,swim,qalo
definition,definition,definition|000510,definition.xlsx::Sheet1,en,fj,en->fj,care,"qarauna, maroroya"
definition,definition,definition|000511,definition.xlsx::Sheet1,en,fj,en->fj,cave,qaravatu
definition,definition,definition|000512,definition.xlsx::Sheet1,en,fj,en->fj,old person,qase
definition,definition,definition|000513,definition.xlsx::Sheet1,en,fj,en->fj,school teacher,qase ni vuli
definition,definition,definition|000514,definition.xlsx::Sheet1,en,fj,en->fj,teacher,qasi ni vuli
definition,definition,definition|000515,definition.xlsx::Sheet1,en,fj,en->fj,ant,qasikalolo
definition,definition,definition|000516,definition.xlsx::Sheet1,en,fj,en->fj,bracelet,qato
definition,definition,definition|000517,definition.xlsx::Sheet1,en,fj,en->fj,earth,qele
definition,definition,definition|000518,definition.xlsx::Sheet1,en,fj,en->fj,land,"qele, vanua"
definition,definition,definition|000519,definition.xlsx::Sheet1,en,fj,en->fj,"play, recreate",qito
definition,definition,definition|000520,definition.xlsx::Sheet1,en,fj,en->fj,fish with nets,qoli
definition,definition,definition|000521,definition.xlsx::Sheet1,en,fj,en->fj,admire,qoroya
definition,definition,definition|000522,definition.xlsx::Sheet1,en,fj,en->fj,st person singular,qu
definition,definition,definition|000523,definition.xlsx::Sheet1,en,fj,en->fj,down,ra
definition,definition,definition|000524,definition.xlsx::Sheet1,en,fj,en->fj,see,raica
definition,definition,definition|000525,definition.xlsx::Sheet1,en,fj,en->fj,bright,ramase
definition,definition,definition|000526,definition.xlsx::Sheet1,en,fj,en->fj,broken (bone),ramusu
definition,definition,definition|000527,definition.xlsx::Sheet1,en,fj,en->fj,village green,rara
definition,definition,definition|000528,definition.xlsx::Sheet1,en,fj,en->fj,wide,raraba
definition,definition,definition|000529,definition.xlsx::Sheet1,en,fj,en->fj,unhappiness,rarawa
definition,definition,definition|000530,definition.xlsx::Sheet1,en,fj,en->fj,they,"rau, ratou, era, ra, ira"
definition,definition,definition|000531,definition.xlsx::Sheet1,en,fj,en->fj,enough,rauta
definition,definition,definition|000532,definition.xlsx::Sheet1,en,fj,en->fj,about (approx),rauta
definition,definition,definition|000533,definition.xlsx::Sheet1,en,fj,en->fj,against (lean against),ravi-ta
definition,definition,definition|000534,definition.xlsx::Sheet1,en,fj,en->fj,able,rawa
definition,definition,definition|000535,definition.xlsx::Sheet1,en,fj,en->fj,possible,rawa
definition,definition,definition|000536,definition.xlsx::Sheet1,en,fj,en->fj,easy,rawa.rawa
definition,definition,definition|000537,definition.xlsx::Sheet1,en,fj,en->fj,afraid,rere
definition,definition,definition|000538,definition.xlsx::Sheet1,en,fj,en->fj,afraid of,rerevaka
definition,definition,definition|000539,definition.xlsx::Sheet1,en,fj,en->fj,hear,rogoca
definition,definition,definition|000540,definition.xlsx::Sheet1,en,fj,en->fj,chilli,"rokete, boro"
definition,definition,definition|000541,definition.xlsx::Sheet1,en,fj,en->fj,carry in arms,roqo-ta
definition,definition,definition|000542,definition.xlsx::Sheet1,en,fj,en->fj,eatible greens,rourou
definition,definition,definition|000543,definition.xlsx::Sheet1,en,fj,en->fj,two,rua
definition,definition,definition|000544,definition.xlsx::Sheet1,en,fj,en->fj,both,ruarua
definition,definition,definition|000545,definition.xlsx::Sheet1,en,fj,en->fj,twenty,ruasagavulu
definition,definition,definition|000546,definition.xlsx::Sheet1,en,fj,en->fj,too much,rui
definition,definition,definition|000547,definition.xlsx::Sheet1,en,fj,en->fj,room,rumu
definition,definition,definition|000548,definition.xlsx::Sheet1,en,fj,en->fj,verbal particle,sa
definition,definition,definition|000549,definition.xlsx::Sheet1,en,fj,en->fj,"good day, hello",sa bula
definition,definition,definition|000550,definition.xlsx::Sheet1,en,fj,en->fj,abased,sa vakaisini
definition,definition,definition|000551,definition.xlsx::Sheet1,en,fj,en->fj,sir,saka
definition,definition,definition|000552,definition.xlsx::Sheet1,en,fj,en->fj,"sir, madam",saka
definition,definition,definition|000553,definition.xlsx::Sheet1,en,fj,en->fj,road,"sala, gauni.sala"
definition,definition,definition|000554,definition.xlsx::Sheet1,en,fj,en->fj,"path, track, road","sala, gaunisala"
definition,definition,definition|000555,definition.xlsx::Sheet1,en,fj,en->fj,boiled,saqa
definition,definition,definition|000556,definition.xlsx::Sheet1,en,fj,en->fj,against (be against),saqata
definition,definition,definition|000557,definition.xlsx::Sheet1,en,fj,en->fj,very,sara
definition,definition,definition|000558,definition.xlsx::Sheet1,en,fj,en->fj,cheap,"saulailai, saurawarawa"
definition,definition,definition|000559,definition.xlsx::Sheet1,en,fj,en->fj,answer (v),sauma
definition,definition,definition|000560,definition.xlsx::Sheet1,en,fj,en->fj,wash,savata
definition,definition,definition|000561,definition.xlsx::Sheet1,en,fj,en->fj,clean,savata
definition,definition,definition|000562,definition.xlsx::Sheet1,en,fj,en->fj,or,se
definition,definition,definition|000563,definition.xlsx::Sheet1,en,fj,en->fj,whether,se
definition,definition,definition|000564,definition.xlsx::Sheet1,en,fj,en->fj,beginner,se qai vuli
definition,definition,definition|000565,definition.xlsx::Sheet1,en,fj,en->fj,cent,sede
definition,definition,definition|000566,definition.xlsx::Sheet1,en,fj,en->fj,no,sega
definition,definition,definition|000567,definition.xlsx::Sheet1,en,fj,en->fj,not,sega ni
definition,definition,definition|000568,definition.xlsx::Sheet1,en,fj,en->fj,no,segai
definition,definition,definition|000569,definition.xlsx::Sheet1,en,fj,en->fj,knife,sele
definition,definition,definition|000570,definition.xlsx::Sheet1,en,fj,en->fj,flower,senikau
definition,definition,definition|000571,definition.xlsx::Sheet1,en,fj,en->fj,chest,sere
definition,definition,definition|000572,definition.xlsx::Sheet1,en,fj,en->fj,formal presentation,sevusevu
definition,definition,definition|000573,definition.xlsx::Sheet1,en,fj,en->fj,day,siga
definition,definition,definition|000574,definition.xlsx::Sheet1,en,fj,en->fj,sunny,siga
definition,definition,definition|000575,definition.xlsx::Sheet1,en,fj,en->fj,noon,siga.levu
definition,definition,definition|000576,definition.xlsx::Sheet1,en,fj,en->fj,birthday,sigaanisucu
definition,definition,definition|000577,definition.xlsx::Sheet1,en,fj,en->fj,afternoon,sigalevu
definition,definition,definition|000578,definition.xlsx::Sheet1,en,fj,en->fj,bathe,"sili, sisili"
definition,definition,definition|000579,definition.xlsx::Sheet1,en,fj,en->fj,bathe,sisili
definition,definition,definition|000580,definition.xlsx::Sheet1,en,fj,en->fj,store,sitoa
definition,definition,definition|000581,definition.xlsx::Sheet1,en,fj,en->fj,shop,sitoa
definition,definition,definition|000582,definition.xlsx::Sheet1,en,fj,en->fj,bookshop,sitoa no ivola
definition,definition,definition|000583,definition.xlsx::Sheet1,en,fj,en->fj,fish with line,siwa
definition,definition,definition|000584,definition.xlsx::Sheet1,en,fj,en->fj,fish (v.),"siwa, qoli"
definition,definition,definition|000585,definition.xlsx::Sheet1,en,fj,en->fj,some,so
definition,definition,definition|000586,definition.xlsx::Sheet1,en,fj,en->fj,close (v.),sogota
definition,definition,definition|000587,definition.xlsx::Sheet1,en,fj,en->fj,beam,soko
definition,definition,definition|000588,definition.xlsx::Sheet1,en,fj,en->fj,sail (v.),soko
definition,definition,definition|000589,definition.xlsx::Sheet1,en,fj,en->fj,give,solia
definition,definition,definition|000590,definition.xlsx::Sheet1,en,fj,en->fj,apology (ceremonial act of),soro
definition,definition,definition|000591,definition.xlsx::Sheet1,en,fj,en->fj,shirt,sote
definition,definition,definition|000592,definition.xlsx::Sheet1,en,fj,en->fj,soap,sovu
definition,definition,definition|000593,definition.xlsx::Sheet1,en,fj,en->fj,wet,sua.sua
definition,definition,definition|000594,definition.xlsx::Sheet1,en,fj,en->fj,born,sucu
definition,definition,definition|000595,definition.xlsx::Sheet1,en,fj,en->fj,breast,sucu
definition,definition,definition|000596,definition.xlsx::Sheet1,en,fj,en->fj,mammae,sucuna
definition,definition,definition|000597,definition.xlsx::Sheet1,en,fj,en->fj,sugar,suka
definition,definition,definition|000598,definition.xlsx::Sheet1,en,fj,en->fj,sarong,sulu
definition,definition,definition|000599,definition.xlsx::Sheet1,en,fj,en->fj,branch,tabana
definition,definition,definition|000600,definition.xlsx::Sheet1,en,fj,en->fj,forbidden,tabu
definition,definition,definition|000601,definition.xlsx::Sheet1,en,fj,en->fj,"sacred, forbidden",tabu
definition,definition,definition|000602,definition.xlsx::Sheet1,en,fj,en->fj,whale's tooth,tabua
definition,definition,definition|000603,definition.xlsx::Sheet1,en,fj,en->fj,whaleæs tooth,tabua
definition,definition,definition|000604,definition.xlsx::Sheet1,en,fj,en->fj,brother,taci-
definition,definition,definition|000605,definition.xlsx::Sheet1,en,fj,en->fj,younger brother,taciqu tagane
definition,definition,definition|000606,definition.xlsx::Sheet1,en,fj,en->fj,younger sister,taciqu yalewa
definition,definition,definition|000607,definition.xlsx::Sheet1,en,fj,en->fj,man,tagane
definition,definition,definition|000608,definition.xlsx::Sheet1,en,fj,en->fj,cry,tagica
definition,definition,definition|000609,definition.xlsx::Sheet1,en,fj,en->fj,across (go across),takoso-va
definition,definition,definition|000610,definition.xlsx::Sheet1,en,fj,en->fj,again,tale
definition,definition,definition|000611,definition.xlsx::Sheet1,en,fj,en->fj,also,tale ga
definition,definition,definition|000612,definition.xlsx::Sheet1,en,fj,en->fj,father,tama
definition,definition,definition|000613,definition.xlsx::Sheet1,en,fj,en->fj,bull,tamanibulumakau
definition,definition,definition|000614,definition.xlsx::Sheet1,en,fj,en->fj,person,tamata
definition,definition,definition|000615,definition.xlsx::Sheet1,en,fj,en->fj,away,tani
definition,definition,definition|000616,definition.xlsx::Sheet1,en,fj,en->fj,bowl,tanoa
